lambda n k
635e-9 2.0589 0.00917
636e-9 2.05862 0.00935
637e-9 2.05834 0.00952
638e-9 2.05805 0.00969
639e-9 2.05777 0.00987
640e-9 2.05748 0.01004
641e-9 2.05718 0.01021
642e-9 2.05689 0.01038
643e-9 2.05659 0.01055
644e-9 2.05629 0.01072
645e-9 2.05599 0.01089
646e-9 2.05569 0.01106
647e-9 2.05538 0.01123
648e-9 2.05508 0.0114
649e-9 2.05477 0.01157
650e-9 2.05446 0.01173
651e-9 2.05415 0.0119
652e-9 2.05383 0.01207
653e-9 2.05352 0.01223
654e-9 2.05321 0.01239
655e-9 2.05289 0.01256
656e-9 2.05257 0.01272
657e-9 2.05225 0.01288
658e-9 2.05193 0.01304
659e-9 2.05161 0.0132
660e-9 2.05129 0.01336
661e-9 2.05097 0.01352
662e-9 2.05065 0.01368
663e-9 2.05033 0.01383
664e-9 2.05 0.01399
665e-9 2.04968 0.01414
666e-9 2.04936 0.0143
667e-9 2.04903 0.01445
668e-9 2.04871 0.0146
669e-9 2.04839 0.01475
670e-9 2.04806 0.0149
671e-9 2.04774 0.01505
672e-9 2.04741 0.01519
673e-9 2.04709 0.01534
674e-9 2.04676 0.01548
675e-9 2.04644 0.01563
676e-9 2.04612 0.01577
677e-9 2.0458 0.01591
678e-9 2.04547 0.01605
679e-9 2.04515 0.01619
680e-9 2.04483 0.01633
681e-9 2.04451 0.01646
682e-9 2.04419 0.0166
683e-9 2.04387 0.01673
684e-9 2.04355 0.01686
685e-9 2.04323 0.01699
686e-9 2.04291 0.01712
687e-9 2.0426 0.01725
688e-9 2.04228 0.01738
689e-9 2.04197 0.01751
690e-9 2.04166 0.01763
691e-9 2.04134 0.01775
692e-9 2.04103 0.01787
693e-9 2.04072 0.01799
694e-9 2.04041 0.01811
695e-9 2.04011 0.01823
696e-9 2.0398 0.01835
697e-9 2.03949 0.01846
698e-9 2.03919 0.01857
699e-9 2.03889 0.01869
700e-9 2.03859 0.01879
701e-9 2.03829 0.0189
702e-9 2.03799 0.01901
703e-9 2.0377 0.01912
704e-9 2.0374 0.01922
705e-9 2.03711 0.01932
706e-9 2.03682 0.01942
707e-9 2.03653 0.01952
708e-9 2.03624 0.01962
709e-9 2.03595 0.01972
710e-9 2.03567 0.01981
711e-9 2.03539 0.01991
712e-9 2.03511 0.02
713e-9 2.03483 0.02009
714e-9 2.03455 0.02018
715e-9 2.03428 0.02026
716e-9 2.034 0.02035
717e-9 2.03373 0.02043
718e-9 2.03346 0.02052
719e-9 2.0332 0.0206
720e-9 2.03293 0.02068
721e-9 2.03267 0.02075
722e-9 2.03241 0.02083
723e-9 2.03215 0.0209
724e-9 2.03189 0.02098
725e-9 2.03164 0.02105
726e-9 2.03139 0.02112
727e-9 2.03114 0.02118
728e-9 2.03089 0.02125
729e-9 2.03064 0.02132
730e-9 2.0304 0.02138
731e-9 2.03016 0.02144
732e-9 2.02992 0.0215
733e-9 2.02968 0.02156
734e-9 2.02945 0.02161
735e-9 2.02922 0.02167
736e-9 2.02899 0.02172
737e-9 2.02876 0.02177
738e-9 2.02854 0.02182
739e-9 2.02832 0.02187
740e-9 2.0281 0.02192
741e-9 2.02788 0.02196
742e-9 2.02767 0.02201
743e-9 2.02746 0.02205
744e-9 2.02725 0.02209
745e-9 2.02704 0.02213
746e-9 2.02684 0.02216
747e-9 2.02663 0.0222
748e-9 2.02644 0.02223
749e-9 2.02624 0.02226
750e-9 2.02605 0.02229
751e-9 2.02585 0.02232
752e-9 2.02567 0.02235
753e-9 2.02548 0.02237
754e-9 2.0253 0.02239
755e-9 2.02512 0.02242
756e-9 2.02494 0.02244
757e-9 2.02476 0.02245
758e-9 2.02459 0.02247
759e-9 2.02442 0.02249
760e-9 2.02425 0.0225
761e-9 2.02409 0.02251
762e-9 2.02393 0.02252
763e-9 2.02377 0.02253
764e-9 2.02361 0.02254
765e-9 2.02345 0.02254
766e-9 2.0233 0.02255
767e-9 2.02315 0.02255
768e-9 2.023 0.02255
769e-9 2.02286 0.02255
770e-9 2.02271 0.02255
771e-9 2.02257 0.02255
772e-9 2.02243 0.02255
773e-9 2.02229 0.02254
774e-9 2.02216 0.02254
775e-9 2.02202 0.02253
776e-9 2.02189 0.02252
777e-9 2.02176 0.02252
778e-9 2.02164 0.02251
779e-9 2.02151 0.02249
780e-9 2.02139 0.02248
781e-9 2.02127 0.02247
782e-9 2.02115 0.02246
783e-9 2.02103 0.02244
784e-9 2.02091 0.02242
785e-9 2.0208 0.02241
786e-9 2.02069 0.02239
787e-9 2.02058 0.02237
788e-9 2.02047 0.02235
789e-9 2.02036 0.02233
790e-9 2.02026 0.02231
791e-9 2.02015 0.02229
792e-9 2.02005 0.02227
793e-9 2.01995 0.02224
794e-9 2.01985 0.02222
795e-9 2.01976 0.02219
796e-9 2.01966 0.02217
797e-9 2.01957 0.02214
798e-9 2.01947 0.02211
799e-9 2.01938 0.02209
800e-9 2.01929 0.02206
