lambda n k
726e-9 1.47 0.0
728e-9 1.47 0.0
730e-9 1.47 0.0
732e-9 1.47 0.0
734e-9 1.47 0.0
736e-9 1.47 0.0
738e-9 1.47 0.0
740e-9 1.47 0.0
742e-9 1.47 0.0
744e-9 1.47 0.0
746e-9 1.47 0.0
748e-9 1.47 0.0
750e-9 1.47 0.0
752e-9 1.47 0.0
754e-9 1.47 0.0
756e-9 1.47 0.0
758e-9 1.47 0.0
760e-9 1.47 0.0
762e-9 1.47 0.0
764e-9 1.47 0.0
766e-9 1.47 0.0
768e-9 1.47 0.0
770e-9 1.47 0.0
772e-9 1.47 0.0
774e-9 1.47 0.0
776e-9 1.47 0.0
778e-9 1.47 0.0
780e-9 1.47 0.0
782e-9 1.47 0.0
784e-9 1.47 0.0
786e-9 1.47 0.0
788e-9 1.47 0.0
790e-9 1.47 0.0
792e-9 1.47 0.0
794e-9 1.47 0.0
796e-9 1.47 0.0
798e-9 1.47 0.0
800e-9 1.47 0.0
802e-9 1.47 0.0
804e-9 1.47 0.0
806e-9 1.47 0.0
808e-9 1.47 0.0
810e-9 1.47 0.0
812e-9 1.47 0.0
814e-9 1.47 0.0
816e-9 1.47 0.0
818e-9 1.47 0.0
820e-9 1.47 0.0
822e-9 1.47 0.0
824e-9 1.47 0.0
826e-9 1.47 0.0
828e-9 1.47 0.0
830e-9 1.47 0.0
832e-9 1.47 0.0
834e-9 1.47 0.0
836e-9 1.47 0.0
838e-9 1.47 0.0
840e-9 1.47 0.0
842e-9 1.47 0.0
844e-9 1.47 0.0
846e-9 1.47 0.0
848e-9 1.47 0.0
850e-9 1.47 0.0
852e-9 1.47 0.0
854e-9 1.47 0.0
856e-9 1.47 0.0
858e-9 1.47 0.0
860e-9 1.47 0.0
862e-9 1.47 0.0
864e-9 1.47 0.0
866e-9 1.47 0.0
868e-9 1.47 0.0
870e-9 1.47 0.0
872e-9 1.47 0.0
874e-9 1.47 0.0
876e-9 1.47 0.0
878e-9 1.47 0.0
880e-9 1.47 0.0
882e-9 1.47 0.0
884e-9 1.47 0.0
886e-9 1.47 0.0
888e-9 1.47 0.0
890e-9 1.47 0.0
892e-9 1.47 0.0
894e-9 1.47 0.0
896e-9 1.47 0.0
898e-9 1.47 0.0
900e-9 1.47 0.0
902e-9 1.47 0.0
904e-9 1.47 0.0
906e-9 1.47 0.0
908e-9 1.47 0.0
910e-9 1.47 0.0
912e-9 1.47 0.0
914e-9 1.47 0.0
916e-9 1.47 0.0
918e-9 1.47 0.0
920e-9 1.47 0.0
922e-9 1.47 0.0
924e-9 1.47 0.0
926e-9 1.47 0.0
928e-9 1.47 0.0
930e-9 1.47 0.0
932e-9 1.47 0.0
934e-9 1.47 0.0
936e-9 1.47 0.0
938e-9 1.47 0.0
940e-9 1.47 0.0
942e-9 1.47 0.0
944e-9 1.47 0.0
946e-9 1.47 0.0
948e-9 1.47 0.0
950e-9 1.47 0.0
952e-9 1.47 0.0
954e-9 1.47 0.0
956e-9 1.47 0.0
958e-9 1.47 0.0
960e-9 1.47 0.0
962e-9 1.47 0.0
964e-9 1.47 0.0
966e-9 1.47 0.0
968e-9 1.47 0.0
970e-9 1.47 0.0
972e-9 1.47 0.0
974e-9 1.47 0.0
976e-9 1.47 0.0
978e-9 1.47 0.0
980e-9 1.47 0.0
982e-9 1.47 0.0
984e-9 1.47 0.0
986e-9 1.47 0.0
988e-9 1.47 0.0
990e-9 1.47 0.0
992e-9 1.47 0.0
994e-9 1.47 0.0
996e-9 1.47 0.0
998e-9 1.47 0.0
1000e-9 1.47 0.0
1002e-9 1.47 0.0
1004e-9 1.47 0.0
1006e-9 1.47 0.0
1008e-9 1.47 0.0
1010e-9 1.47 0.0
1012e-9 1.47 0.0
1014e-9 1.47 0.0
1016e-9 1.47 0.0
1018e-9 1.47 0.0
1020e-9 1.47 0.0
1022e-9 1.47 0.0
1024e-9 1.47 0.0
1026e-9 1.47 0.0
1028e-9 1.47 0.0
1030e-9 1.47 0.0
1032e-9 1.47 0.0
1034e-9 1.47 0.0
1036e-9 1.47 0.0
1038e-9 1.47 0.0
1040e-9 1.47 0.0
1042e-9 1.47 0.0
1044e-9 1.47 0.0
1046e-9 1.47 0.0
1048e-9 1.47 0.0
1050e-9 1.47 0.0
1052e-9 1.47 0.0
1054e-9 1.47 0.0
1056e-9 1.47 0.0
1058e-9 1.47 0.0
1060e-9 1.47 0.0
1062e-9 1.47 0.0
1064e-9 1.47 0.0
1066e-9 1.47 0.0
1068e-9 1.47 0.0
1070e-9 1.47 0.0
1072e-9 1.47 0.0
1074e-9 1.47 0.0
1076e-9 1.47 0.0
1078e-9 1.47 0.0
1080e-9 1.47 0.0
1082e-9 1.47 0.0
1084e-9 1.47 0.0
1086e-9 1.47 0.0
1088e-9 1.47 0.0
1090e-9 1.47 0.0
1092e-9 1.47 0.0
1094e-9 1.47 0.0
1096e-9 1.47 0.0
1098e-9 1.47 0.0
1100e-9 1.47 0.0
1102e-9 1.47 0.0
1104e-9 1.47 0.0
1106e-9 1.47 0.0
1108e-9 1.47 0.0
1110e-9 1.47 0.0
1112e-9 1.47 0.0
1114e-9 1.47 0.0
1116e-9 1.47 0.0
1118e-9 1.47 0.0
1120e-9 1.47 0.0
1122e-9 1.47 0.0
1124e-9 1.47 0.0
1126e-9 1.47 0.0
1128e-9 1.47 0.0
1130e-9 1.47 0.0
1132e-9 1.47 0.0
1134e-9 1.47 0.0
1136e-9 1.47 0.0
1138e-9 1.47 0.0
1140e-9 1.47 0.0
1142e-9 1.47 0.0
1144e-9 1.47 0.0
1146e-9 1.47 0.0
1148e-9 1.47 0.0
1150e-9 1.47 0.0
1152e-9 1.47 0.0
1154e-9 1.47 0.0
1156e-9 1.47 0.0
1158e-9 1.47 0.0
1160e-9 1.47 0.0
1162e-9 1.47 0.0
1164e-9 1.47 0.0
1166e-9 1.47 0.0
1168e-9 1.47 0.0
1170e-9 1.47 0.0
1172e-9 1.47 0.0
1174e-9 1.47 0.0
1176e-9 1.47 0.0
1178e-9 1.47 0.0
1180e-9 1.47 0.0
1182e-9 1.47 0.0
1184e-9 1.47 0.0
1186e-9 1.47 0.0
1188e-9 1.47 0.0
1190e-9 1.47 0.0
1192e-9 1.47 0.0
1194e-9 1.47 0.0
1196e-9 1.47 0.0
1198e-9 1.47 0.0
1200e-9 1.47 0.0
1202e-9 1.47 0.0
1204e-9 1.47 0.0
1206e-9 1.47 0.0
1208e-9 1.47 0.0
1210e-9 1.47 0.0
1212e-9 1.47 0.0
1214e-9 1.47 0.0
1216e-9 1.47 0.0
1218e-9 1.47 0.0
1220e-9 1.47 0.0
1222e-9 1.47 0.0
1224e-9 1.47 0.0
1226e-9 1.47 0.0
1228e-9 1.47 0.0
1230e-9 1.47 0.0
1232e-9 1.47 0.0
1234e-9 1.47 0.0
1236e-9 1.47 0.0
1238e-9 1.47 0.0
1240e-9 1.47 0.0
1242e-9 1.47 0.0
1244e-9 1.47 0.0
1246e-9 1.47 0.0
1248e-9 1.47 0.0
1250e-9 1.47 0.0
