lambda n k
513e-9 1.50596 0.02265
514e-9 1.50517 0.02285
515e-9 1.50438 0.02306
516e-9 1.50359 0.02326
517e-9 1.50305 0.02347
518e-9 1.50305 0.02367
519e-9 1.50305 0.02387
520e-9 1.50305 0.02408
521e-9 1.50275 0.02428
522e-9 1.50196 0.02448
523e-9 1.50117 0.02469
524e-9 1.50038 0.02489
525e-9 1.49959 0.0251
526e-9 1.4988 0.0253
527e-9 1.49801 0.0255
528e-9 1.49722 0.02571
529e-9 1.49707 0.02591
530e-9 1.49707 0.02611
531e-9 1.49707 0.02632
532e-9 1.49707 0.02652
533e-9 1.49638 0.02673
534e-9 1.49559 0.02693
535e-9 1.4948 0.02713
536e-9 1.49401 0.02734
537e-9 1.49322 0.02754
538e-9 1.49243 0.02775
539e-9 1.49164 0.02795
540e-9 1.49108 0.02815
541e-9 1.49108 0.02836
542e-9 1.49108 0.02856
543e-9 1.49108 0.02876
544e-9 1.49108 0.02897
545e-9 1.49108 0.02917
546e-9 1.49108 0.02938
547e-9 1.49108 0.02958
548e-9 1.49038 0.02978
549e-9 1.48874 0.02999
550e-9 1.4871 0.03019
551e-9 1.48546 0.03047
552e-9 1.48509 0.03075
553e-9 1.48509 0.03104
554e-9 1.48509 0.03132
555e-9 1.48509 0.0316
556e-9 1.48442 0.03188
557e-9 1.48363 0.03216
558e-9 1.48284 0.03244
559e-9 1.48205 0.03272
560e-9 1.48126 0.03301
561e-9 1.48047 0.03329
562e-9 1.47969 0.03357
563e-9 1.4791 0.03385
564e-9 1.4791 0.03413
565e-9 1.4791 0.03441
566e-9 1.4791 0.03469
567e-9 1.47884 0.03497
568e-9 1.47805 0.03526
569e-9 1.47726 0.03554
570e-9 1.47647 0.03582
571e-9 1.47611 0.0361
572e-9 1.47611 0.03638
573e-9 1.47611 0.03666
574e-9 1.47611 0.03694
575e-9 1.47563 0.03723
576e-9 1.47484 0.03751
577e-9 1.47405 0.03779
578e-9 1.47326 0.03807
579e-9 1.47247 0.03835
580e-9 1.47168 0.03863
581e-9 1.47089 0.03891
582e-9 1.4701 0.03919
583e-9 1.46931 0.03948
584e-9 1.46852 0.03976
585e-9 1.46773 0.04004
586e-9 1.46713 0.04032
587e-9 1.46713 0.0406
588e-9 1.46713 0.04088
589e-9 1.46713 0.04116
590e-9 1.46713 0.04145
591e-9 1.46713 0.04173
592e-9 1.46713 0.04201
593e-9 1.46713 0.04229
594e-9 1.46684 0.04257
595e-9 1.46605 0.04285
596e-9 1.46526 0.04313
597e-9 1.46447 0.04342
598e-9 1.46368 0.0437
599e-9 1.46289 0.04398
600e-9 1.4621 0.04426
601e-9 1.46131 0.04454
602e-9 1.46114 0.04482
603e-9 1.46114 0.0451
604e-9 1.46114 0.04538
605e-9 1.46114 0.04567
606e-9 1.46047 0.04595
607e-9 1.45968 0.04623
608e-9 1.45889 0.04651
609e-9 1.4581 0.04679
610e-9 1.45731 0.04707
611e-9 1.45652 0.04735
612e-9 1.45573 0.04764
613e-9 1.45515 0.04792
614e-9 1.45515 0.0482
615e-9 1.45515 0.04848
616e-9 1.45515 0.04876
617e-9 1.45488 0.04904
618e-9 1.45409 0.04932
619e-9 1.45331 0.04961
620e-9 1.45252 0.04989
621e-9 1.45173 0.05017
622e-9 1.45094 0.05045
623e-9 1.45015 0.05073
624e-9 1.44936 0.05101
625e-9 1.44916 0.05129
626e-9 1.44916 0.05157
627e-9 1.44916 0.05186
628e-9 1.44916 0.05214
629e-9 1.44916 0.05242
630e-9 1.44916 0.0527
631e-9 1.44916 0.05298
632e-9 1.44916 0.05326
633e-9 1.44846 0.05354
634e-9 1.44767 0.05383
635e-9 1.44688 0.05411
636e-9 1.44609 0.05439
637e-9 1.4453 0.05467
638e-9 1.44451 0.05495
639e-9 1.44372 0.05523
640e-9 1.44317 0.05551
641e-9 1.44317 0.0558
642e-9 1.44317 0.05608
643e-9 1.44317 0.05636
644e-9 1.44317 0.05664
645e-9 1.44317 0.05692
646e-9 1.44317 0.0572
647e-9 1.44317 0.05748
648e-9 1.44245 0.05776
649e-9 1.44081 0.05805
650e-9 1.43917 0.05833
651e-9 1.43753 0.05861
652e-9 1.43719 0.05889
653e-9 1.43719 0.05917
654e-9 1.43719 0.05945
655e-9 1.43719 0.05973
656e-9 1.43651 0.06002
657e-9 1.43572 0.0603
658e-9 1.43493 0.06058
659e-9 1.43414 0.06086
660e-9 1.43335 0.06114
661e-9 1.43256 0.06142
662e-9 1.43177 0.0617
663e-9 1.4312 0.06198
664e-9 1.4312 0.06227
665e-9 1.4312 0.06255
666e-9 1.4312 0.06283
667e-9 1.4312 0.06311
668e-9 1.4312 0.06339
669e-9 1.4312 0.06367
670e-9 1.4312 0.06395
671e-9 1.43087 0.06424
672e-9 1.43008 0.06452
673e-9 1.42929 0.0648
674e-9 1.4285 0.06508
675e-9 1.42772 0.06536
676e-9 1.42693 0.06564
677e-9 1.42614 0.06592
678e-9 1.42535 0.06621
679e-9 1.42521 0.06649
680e-9 1.42521 0.06677
681e-9 1.42521 0.06705
682e-9 1.42521 0.06733
683e-9 1.42521 0.06761
684e-9 1.42521 0.06789
685e-9 1.42521 0.06817
686e-9 1.42521 0.06846
687e-9 1.42445 0.06874
688e-9 1.42366 0.06902
689e-9 1.42287 0.0693
690e-9 1.42208 0.06958
691e-9 1.42129 0.06986
692e-9 1.4205 0.07014
693e-9 1.41971 0.07043
694e-9 1.41922 0.07071
695e-9 1.41922 0.07099
696e-9 1.41922 0.07127
697e-9 1.41922 0.07155
698e-9 1.41922 0.07183
699e-9 1.41922 0.07211
700e-9 1.41922 0.0724
701e-9 1.41922 0.07273
702e-9 1.41838 0.07306
703e-9 1.41674 0.07339
704e-9 1.4151 0.07373
705e-9 1.41346 0.07406
706e-9 1.41323 0.07439
707e-9 1.41323 0.07473
708e-9 1.41323 0.07506
709e-9 1.41323 0.07539
710e-9 1.41323 0.07573
711e-9 1.41323 0.07606
712e-9 1.41323 0.07639
713e-9 1.41323 0.07673
714e-9 1.41323 0.07706
715e-9 1.41323 0.07739
716e-9 1.41323 0.07773
717e-9 1.41318 0.07806
718e-9 1.41239 0.07839
719e-9 1.4116 0.07873
720e-9 1.41081 0.07906
721e-9 1.41002 0.07939
722e-9 1.40923 0.07973
723e-9 1.40844 0.08006
724e-9 1.40765 0.08039
725e-9 1.40725 0.08073
726e-9 1.40725 0.08106
727e-9 1.40725 0.08139
728e-9 1.40725 0.08173
729e-9 1.40681 0.08206
730e-9 1.40602 0.08239
731e-9 1.40523 0.08273
732e-9 1.40444 0.08306
733e-9 1.40365 0.08339
734e-9 1.40286 0.08373
735e-9 1.40207 0.08406
736e-9 1.40128 0.08439
737e-9 1.40126 0.08473
738e-9 1.40126 0.08506
739e-9 1.40126 0.08539
740e-9 1.40126 0.08572
741e-9 1.40126 0.08606
742e-9 1.40126 0.08639
743e-9 1.40126 0.08672
744e-9 1.40126 0.08706
745e-9 1.40126 0.08739
746e-9 1.40126 0.08772
747e-9 1.40126 0.08806
748e-9 1.40112 0.08839
749e-9 1.40033 0.08872
750e-9 1.39954 0.08906
751e-9 1.39875 0.08934
752e-9 1.39796 0.08963
753e-9 1.39717 0.08992
754e-9 1.39638 0.0902
755e-9 1.39559 0.09049
756e-9 1.39527 0.09077
757e-9 1.39527 0.09106
758e-9 1.39527 0.09135
759e-9 1.39527 0.09163
760e-9 1.39475 0.09192
761e-9 1.39396 0.09221
762e-9 1.39317 0.09249
763e-9 1.39238 0.09278
764e-9 1.39159 0.09306
765e-9 1.3908 0.09335
766e-9 1.39001 0.09364
767e-9 1.38928 0.09392
768e-9 1.38928 0.09421
769e-9 1.38928 0.09449
770e-9 1.38928 0.09478
771e-9 1.38928 0.09507
772e-9 1.38928 0.09535
773e-9 1.38928 0.09564
774e-9 1.38928 0.09592
775e-9 1.38912 0.09621
776e-9 1.38833 0.0965
777e-9 1.38754 0.09678
778e-9 1.38675 0.09707
779e-9 1.38596 0.09736
780e-9 1.38517 0.09764
781e-9 1.38438 0.09793
782e-9 1.38359 0.09821
783e-9 1.38329 0.0985
784e-9 1.38329 0.09879
785e-9 1.38329 0.09907
786e-9 1.38329 0.09936
787e-9 1.38329 0.09964
788e-9 1.38329 0.09993
789e-9 1.38329 0.10022
790e-9 1.38329 0.1005
791e-9 1.38205 0.10079
792e-9 1.38041 0.10108
793e-9 1.37876 0.10136
794e-9 1.37731 0.10165
795e-9 1.37731 0.10193
796e-9 1.37731 0.10222
797e-9 1.37731 0.10251
798e-9 1.37731 0.10279
799e-9 1.37731 0.10308
800e-9 1.37731 0.10336
