lambda n k
720e-9 0.34204 2.44945
721e-9 0.34179 2.44982
722e-9 0.34154 2.45019
723e-9 0.34129 2.45056
724e-9 0.34104 2.45094
725e-9 0.34078 2.45131
726e-9 0.34053 2.45318
727e-9 0.34028 2.45523
728e-9 0.33972 2.45727
729e-9 0.3388 2.45932
730e-9 0.33787 2.46136
731e-9 0.33695 2.46341
732e-9 0.33602 2.46546
733e-9 0.3351 2.4675
734e-9 0.33417 2.46955
735e-9 0.33325 2.47159
736e-9 0.33233 2.47364
737e-9 0.3314 2.47569
738e-9 0.33048 2.47773
739e-9 0.32955 2.47978
740e-9 0.32863 2.48182
741e-9 0.3277 2.48387
742e-9 0.32678 2.48592
743e-9 0.32585 2.48796
744e-9 0.32493 2.49001
745e-9 0.32401 2.49206
746e-9 0.32308 2.4941
747e-9 0.32216 2.49615
748e-9 0.32123 2.49819
749e-9 0.32031 2.50024
750e-9 0.31883 2.50229
751e-9 0.31618 2.50437
752e-9 0.31353 2.50652
753e-9 0.31087 2.50867
754e-9 0.30822 2.51081
755e-9 0.30557 2.51296
756e-9 0.30292 2.51511
757e-9 0.30027 2.51726
758e-9 0.29762 2.51941
759e-9 0.29497 2.52155
760e-9 0.29232 2.5237
761e-9 0.28966 2.52585
762e-9 0.28701 2.528
763e-9 0.28436 2.53015
764e-9 0.27995 2.53229
765e-9 0.27474 2.53444
766e-9 0.26954 2.53659
767e-9 0.26434 2.53874
768e-9 0.25914 2.53938
769e-9 0.25394 2.53749
770e-9 0.24873 2.5356
771e-9 0.24353 2.53371
772e-9 0.23833 2.53181
773e-9 0.23313 2.52992
774e-9 0.22793 2.52803
775e-9 0.22273 2.52614
776e-9 0.21802 2.52425
777e-9 0.21346 2.52236
778e-9 0.20891 2.52047
779e-9 0.20436 2.51858
780e-9 0.19981 2.51669
781e-9 0.19526 2.5148
782e-9 0.19071 2.51226
783e-9 0.18616 2.50951
784e-9 0.18161 2.50675
785e-9 0.17706 2.504
786e-9 0.17451 2.50124
787e-9 0.17376 2.49849
788e-9 0.17301 2.49573
789e-9 0.17226 2.49298
790e-9 0.17151 2.49023
791e-9 0.17076 2.48747
792e-9 0.17001 2.48472
793e-9 0.16926 2.48196
794e-9 0.16852 2.47921
795e-9 0.16777 2.47645
796e-9 0.16702 2.4737
797e-9 0.16627 2.47094
798e-9 0.16552 2.46819
799e-9 0.16477 2.46543
800e-9 0.16402 2.46268
801e-9 0.16328 2.46112
802e-9 0.16253 2.45955
803e-9 0.16178 2.45798
804e-9 0.16103 2.45642
805e-9 0.16028 2.45485
806e-9 0.15956 2.45329
807e-9 0.15912 2.45172
808e-9 0.15868 2.45015
809e-9 0.15825 2.44859
810e-9 0.15781 2.44702
811e-9 0.15737 2.44545
812e-9 0.15693 2.44389
813e-9 0.15649 2.44232
814e-9 0.15605 2.44075
815e-9 0.15561 2.43919
816e-9 0.15518 2.43762
817e-9 0.15474 2.43605
818e-9 0.1543 2.43449
819e-9 0.15386 2.43292
820e-9 0.15342 2.43136
821e-9 0.15298 2.42979
822e-9 0.15255 2.42822
823e-9 0.15211 2.42667
824e-9 0.15167 2.42587
825e-9 0.15123 2.42507
826e-9 0.15079 2.42427
827e-9 0.15035 2.42347
828e-9 0.14992 2.42267
829e-9 0.1495 2.42187
830e-9 0.14931 2.42107
831e-9 0.14911 2.42027
832e-9 0.14891 2.41947
833e-9 0.14872 2.41867
834e-9 0.14852 2.41787
835e-9 0.14832 2.41707
836e-9 0.14812 2.41627
837e-9 0.14793 2.41548
838e-9 0.14773 2.41468
839e-9 0.14753 2.41388
840e-9 0.14733 2.41308
841e-9 0.14714 2.41228
842e-9 0.14694 2.41148
843e-9 0.14674 2.41068
844e-9 0.14655 2.40988
845e-9 0.14635 2.40908
846e-9 0.14615 2.40828
847e-9 0.14595 2.40748
848e-9 0.14576 2.40668
849e-9 0.14556 2.40598
850e-9 0.14536 2.40538
851e-9 0.14517 2.40478
852e-9 0.14497 2.40419
853e-9 0.14477 2.40359
854e-9 0.14456 2.403
855e-9 0.14434 2.4024
856e-9 0.14412 2.4018
857e-9 0.1439 2.40121
858e-9 0.14368 2.40061
859e-9 0.14346 2.40001
860e-9 0.14324 2.39942
861e-9 0.14301 2.39882
862e-9 0.14279 2.39822
863e-9 0.14257 2.39763
864e-9 0.14235 2.39703
865e-9 0.14213 2.39644
866e-9 0.14191 2.39584
867e-9 0.14169 2.39524
868e-9 0.14146 2.39465
869e-9 0.14124 2.39405
870e-9 0.14102 2.39345
871e-9 0.1408 2.39286
872e-9 0.14058 2.39226
873e-9 0.14036 2.39166
874e-9 0.14013 2.39107
875e-9 0.13991 2.39077
876e-9 0.1397 2.39049
877e-9 0.13949 2.39022
878e-9 0.13929 2.38994
879e-9 0.13908 2.38966
880e-9 0.13888 2.38938
881e-9 0.13867 2.38911
882e-9 0.13847 2.38883
883e-9 0.13826 2.38855
884e-9 0.13806 2.38828
885e-9 0.13785 2.388
886e-9 0.13765 2.38772
887e-9 0.13745 2.38744
888e-9 0.13724 2.38717
889e-9 0.13704 2.38689
890e-9 0.13683 2.38661
891e-9 0.13663 2.38633
892e-9 0.13642 2.38603
893e-9 0.13622 2.38528
894e-9 0.13601 2.38453
895e-9 0.13581 2.38378
896e-9 0.1356 2.38303
897e-9 0.1354 2.38228
898e-9 0.13519 2.38153
899e-9 0.13499 2.38153
900e-9 0.13499 2.38153
