lambda n k
845e-9 1.7204 0.0
846e-9 1.71835 0.0
847e-9 1.71629 0.0
848e-9 1.71423 0.0
849e-9 1.71217 0.0
850e-9 1.71012 0.0
851e-9 1.70867 0.0
852e-9 1.70722 0.0
853e-9 1.70577 0.0
854e-9 1.70433 0.0
855e-9 1.70288 0.0
856e-9 1.70143 0.0
857e-9 1.69998 0.0
858e-9 1.69854 0.0
859e-9 1.69709 0.0
860e-9 1.69564 0.0
861e-9 1.69419 0.0
862e-9 1.69275 0.0
863e-9 1.6913 0.0
864e-9 1.68985 0.0
865e-9 1.6884 0.0
866e-9 1.68696 0.0
867e-9 1.68551 0.0
868e-9 1.68406 0.0
869e-9 1.68261 0.0
870e-9 1.68117 0.0
871e-9 1.6801 0.0
872e-9 1.67904 0.0
873e-9 1.67798 0.0
874e-9 1.67692 0.0
875e-9 1.67586 0.0
876e-9 1.6748 0.0
877e-9 1.67374 0.0
878e-9 1.67268 0.0
879e-9 1.67162 0.0
880e-9 1.67056 0.0
881e-9 1.6695 0.0
882e-9 1.66844 0.0
883e-9 1.66738 0.0
884e-9 1.66633 0.0
885e-9 1.66527 0.0
886e-9 1.66435 0.0
887e-9 1.66343 0.0
888e-9 1.66252 0.0
889e-9 1.6616 0.0
890e-9 1.66068 0.0
891e-9 1.65981 0.0
892e-9 1.65893 0.0
893e-9 1.65805 0.0
894e-9 1.65718 0.0
895e-9 1.6563 0.0
896e-9 1.65542 0.0
897e-9 1.65454 0.0
898e-9 1.65367 0.0
899e-9 1.65279 0.0
900e-9 1.65191 0.0
