lambda n k
513e-9 1.89685 0.00784
514e-9 1.89633 0.00781
515e-9 1.89581 0.00778
516e-9 1.8953 0.00775
517e-9 1.89479 0.00772
518e-9 1.89428 0.0077
519e-9 1.89378 0.00767
520e-9 1.89328 0.00764
521e-9 1.89278 0.00761
522e-9 1.89229 0.00758
523e-9 1.8918 0.00756
524e-9 1.89131 0.00753
525e-9 1.89083 0.0075
526e-9 1.89035 0.00748
527e-9 1.88987 0.00745
528e-9 1.88939 0.00742
529e-9 1.88892 0.0074
530e-9 1.88845 0.00737
531e-9 1.88798 0.00734
532e-9 1.88752 0.00732
533e-9 1.88706 0.00729
534e-9 1.8866 0.00727
535e-9 1.88614 0.00724
536e-9 1.88569 0.00722
537e-9 1.88524 0.00719
538e-9 1.88479 0.00717
539e-9 1.88435 0.00714
540e-9 1.8839 0.00712
541e-9 1.88346 0.00709
542e-9 1.88303 0.00707
543e-9 1.88259 0.00705
544e-9 1.88216 0.00702
545e-9 1.88173 0.007
546e-9 1.8813 0.00698
547e-9 1.88088 0.00695
548e-9 1.88046 0.00693
549e-9 1.88004 0.00691
550e-9 1.87962 0.00688
551e-9 1.87921 0.00686
552e-9 1.87879 0.00684
553e-9 1.87838 0.00682
554e-9 1.87798 0.00679
555e-9 1.87757 0.00677
556e-9 1.87717 0.00675
557e-9 1.87677 0.00673
558e-9 1.87637 0.00671
559e-9 1.87597 0.00669
560e-9 1.87558 0.00667
561e-9 1.87519 0.00664
562e-9 1.8748 0.00662
563e-9 1.87441 0.0066
564e-9 1.87403 0.00658
565e-9 1.87365 0.00656
566e-9 1.87327 0.00654
567e-9 1.87289 0.00652
568e-9 1.87251 0.0065
569e-9 1.87214 0.00648
570e-9 1.87177 0.00646
571e-9 1.8714 0.00644
572e-9 1.87103 0.00642
573e-9 1.87067 0.0064
574e-9 1.8703 0.00638
575e-9 1.86994 0.00636
576e-9 1.86958 0.00634
577e-9 1.86922 0.00633
578e-9 1.86887 0.00631
579e-9 1.86852 0.00629
580e-9 1.86816 0.00627
581e-9 1.86781 0.00625
582e-9 1.86747 0.00623
583e-9 1.86712 0.00621
584e-9 1.86678 0.0062
585e-9 1.86643 0.00618
586e-9 1.86609 0.00616
587e-9 1.86576 0.00614
588e-9 1.86542 0.00612
589e-9 1.86509 0.00611
590e-9 1.86475 0.00609
591e-9 1.86442 0.00607
592e-9 1.86409 0.00606
593e-9 1.86376 0.00604
594e-9 1.86344 0.00602
595e-9 1.86312 0.006
596e-9 1.86279 0.00599
597e-9 1.86247 0.00597
598e-9 1.86215 0.00595
599e-9 1.86184 0.00594
600e-9 1.86152 0.00592
601e-9 1.86121 0.0059
602e-9 1.8609 0.00589
603e-9 1.86059 0.00587
604e-9 1.86028 0.00586
605e-9 1.85997 0.00584
606e-9 1.85966 0.00583
607e-9 1.85936 0.00581
608e-9 1.85906 0.00579
609e-9 1.85876 0.00578
610e-9 1.85846 0.00576
611e-9 1.85816 0.00575
612e-9 1.85786 0.00573
613e-9 1.85757 0.00572
614e-9 1.85728 0.0057
615e-9 1.85698 0.00569
616e-9 1.8567 0.00567
617e-9 1.85641 0.00566
618e-9 1.85612 0.00564
619e-9 1.85583 0.00563
620e-9 1.85555 0.00561
621e-9 1.85527 0.0056
622e-9 1.85499 0.00558
623e-9 1.85471 0.00557
624e-9 1.85443 0.00556
625e-9 1.85415 0.00554
626e-9 1.85387 0.00553
627e-9 1.8536 0.00551
628e-9 1.85333 0.0055
629e-9 1.85306 0.00549
630e-9 1.85279 0.00547
631e-9 1.85252 0.00546
632e-9 1.85225 0.00544
633e-9 1.85199 0.00543
634e-9 1.85172 0.00542
635e-9 1.85146 0.00541
636e-9 1.8512 0.00539
637e-9 1.85093 0.00538
638e-9 1.85068 0.00537
639e-9 1.85042 0.00535
640e-9 1.85016 0.00534
641e-9 1.8499 0.00533
642e-9 1.84965 0.00531
643e-9 1.8494 0.0053
644e-9 1.84915 0.00529
645e-9 1.84889 0.00528
646e-9 1.84865 0.00526
647e-9 1.8484 0.00525
648e-9 1.84815 0.00524
649e-9 1.84791 0.00523
650e-9 1.84766 0.00521
651e-9 1.84742 0.0052
652e-9 1.84718 0.00519
653e-9 1.84693 0.00518
654e-9 1.84669 0.00517
655e-9 1.84646 0.00515
656e-9 1.84622 0.00514
657e-9 1.84598 0.00513
658e-9 1.84575 0.00512
659e-9 1.84551 0.00511
660e-9 1.84528 0.00509
661e-9 1.84505 0.00508
662e-9 1.84482 0.00507
663e-9 1.84459 0.00506
664e-9 1.84436 0.00505
665e-9 1.84413 0.00504
666e-9 1.8439 0.00502
667e-9 1.84368 0.00501
668e-9 1.84345 0.005
669e-9 1.84323 0.00499
670e-9 1.84301 0.00498
671e-9 1.84279 0.00497
