lambda n k
726e-9 1.8 0.92492949
728e-9 1.8 0.90782311
730e-9 1.8 0.88111371
732e-9 1.8 0.86065536
734e-9 1.8 0.84526796
736e-9 1.8 0.83962332
738e-9 1.8 0.83208289
740e-9 1.8 0.82019725
742e-9 1.8 0.80845281
744e-9 1.8 0.79249833
746e-9 1.8 0.76655963
748e-9 1.8 0.746465
750e-9 1.8 0.73376366
752e-9 1.8 0.73176689
754e-9 1.8 0.72595908
756e-9 1.8 0.71809955
758e-9 1.8 0.71084827
760e-9 1.8 0.70259703
762e-9 1.8 0.68886323
764e-9 1.8 0.67820891
766e-9 1.8 0.67103605
768e-9 1.8 0.67159175
770e-9 1.8 0.67228732
772e-9 1.8 0.67308739
774e-9 1.8 0.67243524
776e-9 1.8 0.66868071
778e-9 1.8 0.66045525
780e-9 1.8 0.65621103
782e-9 1.8 0.65832918
784e-9 1.8 0.6674492
786e-9 1.8 0.67459566
788e-9 1.8 0.67951709
790e-9 1.8 0.68208628
792e-9 1.8 0.68180559
794e-9 1.8 0.67852338
796e-9 1.8 0.67829314
798e-9 1.8 0.68571419
800e-9 1.8 0.69894966
802e-9 1.8 0.70996212
804e-9 1.8 0.71792227
806e-9 1.8 0.72349873
808e-9 1.8 0.72662799
810e-9 1.8 0.72739947
812e-9 1.8 0.72906821
814e-9 1.8 0.73352229
816e-9 1.8 0.7412452
818e-9 1.8 0.74863015
820e-9 1.8 0.75665224
822e-9 1.8 0.76233983
824e-9 1.8 0.76432086
826e-9 1.8 0.76203428
828e-9 1.8 0.76124866
830e-9 1.8 0.76391758
832e-9 1.8 0.76693384
834e-9 1.8 0.76388934
836e-9 1.8 0.76320986
838e-9 1.8 0.76549026
840e-9 1.8 0.76636858
842e-9 1.8 0.76150349
844e-9 1.8 0.75345384
846e-9 1.8 0.74265039
848e-9 1.8 0.73036407
850e-9 1.8 0.71589122
852e-9 1.8 0.70641925
854e-9 1.8 0.70116217
856e-9 1.8 0.69563278
858e-9 1.8 0.68622541
860e-9 1.8 0.67341591
862e-9 1.8 0.65836806
864e-9 1.8 0.64124529
866e-9 1.8 0.62184583
868e-9 1.8 0.6040196
870e-9 1.8 0.58926969
872e-9 1.8 0.57584453
874e-9 1.8 0.56020234
876e-9 1.8 0.54091236
878e-9 1.8 0.52009513
880e-9 1.8 0.49716149
882e-9 1.8 0.47053201
884e-9 1.8 0.44515411
886e-9 1.8 0.42504793
888e-9 1.8 0.40797911
890e-9 1.8 0.39291943
892e-9 1.8 0.37691041
894e-9 1.8 0.35595072
896e-9 1.8 0.33126352
898e-9 1.8 0.30881478
900e-9 1.8 0.29034121
902e-9 1.8 0.27320176
904e-9 1.8 0.26099577
906e-9 1.8 0.24880871
908e-9 1.8 0.23614937
910e-9 1.8 0.22071069
912e-9 1.8 0.20112599
914e-9 1.8 0.17898774
916e-9 1.8 0.16353703
918e-9 1.8 0.15705691
920e-9 1.8 0.15172755
922e-9 1.8 0.1445348
924e-9 1.8 0.13516116
926e-9 1.8 0.12398898
928e-9 1.8 0.11026944
930e-9 1.8 0.09435316
932e-9 1.8 0.08414
934e-9 1.8 0.08211064
936e-9 1.8 0.08182597
938e-9 1.8 0.07867767
940e-9 1.8 0.07188997
942e-9 1.8 0.06636625
944e-9 1.8 0.06152242
946e-9 1.8 0.05425113
948e-9 1.8 0.05023115
950e-9 1.8 0.05102553
952e-9 1.8 0.05064494
954e-9 1.8 0.04802932
956e-9 1.8 0.0446341
958e-9 1.8 0.04183591
960e-9 1.8 0.0381314
962e-9 1.8 0.0319668
964e-9 1.8 0.03058634
966e-9 1.8 0.03493493
968e-9 1.8 0.03568071
970e-9 1.8 0.03217015
972e-9 1.8 0.0282913
974e-9 1.8 0.0278575
976e-9 1.8 0.02771472
978e-9 1.8 0.02227582
980e-9 1.8 0.01913578
982e-9 1.8 0.02166249
984e-9 1.8 0.02323701
986e-9 1.8 0.02194517
988e-9 1.8 0.01970207
990e-9 1.8 0.02088782
992e-9 1.8 0.02253184
994e-9 1.8 0.01800482
996e-9 1.8 0.0
998e-9 1.8 0.0
1000e-9 1.8 0.0
1002e-9 1.8 0.0
1004e-9 1.8 0.0
1006e-9 1.8 0.0
1008e-9 1.8 0.0
1010e-9 1.8 0.0
1012e-9 1.8 0.0
1014e-9 1.8 0.0
1016e-9 1.8 0.0
1018e-9 1.8 0.0
1020e-9 1.8 0.0
1022e-9 1.8 0.0
1024e-9 1.8 0.0
1026e-9 1.8 0.0
1028e-9 1.8 0.0
1030e-9 1.8 0.0
1032e-9 1.8 0.0
1034e-9 1.8 0.0
1036e-9 1.8 0.0
1038e-9 1.8 0.0
1040e-9 1.8 0.0
1042e-9 1.8 0.0
1044e-9 1.8 0.0
1046e-9 1.8 0.0
1048e-9 1.8 0.0
1050e-9 1.8 0.0
1052e-9 1.8 0.0
1054e-9 1.8 0.0
1056e-9 1.8 0.0
1058e-9 1.8 0.0
1060e-9 1.8 0.0
1062e-9 1.8 0.0
1064e-9 1.8 0.0
1066e-9 1.8 0.0
1068e-9 1.8 0.0
1070e-9 1.8 0.0
1072e-9 1.8 0.0
1074e-9 1.8 0.0
1076e-9 1.8 0.0
1078e-9 1.8 0.0
1080e-9 1.8 0.0
1082e-9 1.8 0.0
1084e-9 1.8 0.0
1086e-9 1.8 0.0
1088e-9 1.8 0.0
1090e-9 1.8 0.0
1092e-9 1.8 0.0
1094e-9 1.8 0.0
1096e-9 1.8 0.0
1098e-9 1.8 0.0
1100e-9 1.8 0.0
1102e-9 1.8 0.0
1104e-9 1.8 0.0
1106e-9 1.8 0.0
1108e-9 1.8 0.0
1110e-9 1.8 0.0
1112e-9 1.8 0.0
1114e-9 1.8 0.0
1116e-9 1.8 0.0
1118e-9 1.8 0.0
1120e-9 1.8 0.0
1122e-9 1.8 0.0
1124e-9 1.8 0.0
1126e-9 1.8 0.0
1128e-9 1.8 0.0
1130e-9 1.8 0.0
1132e-9 1.8 0.0
1134e-9 1.8 0.0
1136e-9 1.8 0.0
1138e-9 1.8 0.0
1140e-9 1.8 0.0
1142e-9 1.8 0.0
1144e-9 1.8 0.0
1146e-9 1.8 0.0
1148e-9 1.8 0.0
1150e-9 1.8 0.0
1152e-9 1.8 0.0
1154e-9 1.8 0.0
1156e-9 1.8 0.0
1158e-9 1.8 0.0
1160e-9 1.8 0.0
1162e-9 1.8 0.0
1164e-9 1.8 0.0
1166e-9 1.8 0.0
1168e-9 1.8 0.0
1170e-9 1.8 0.0
1172e-9 1.8 0.0
1174e-9 1.8 0.0
1176e-9 1.8 0.0
1178e-9 1.8 0.0
1180e-9 1.8 0.0
1182e-9 1.8 0.0
1184e-9 1.8 0.0
1186e-9 1.8 0.0
1188e-9 1.8 0.0
1190e-9 1.8 0.0
1192e-9 1.8 0.0
1194e-9 1.8 0.0
1196e-9 1.8 0.0
1198e-9 1.8 0.0
1200e-9 1.8 0.0
1202e-9 1.8 0.0
1204e-9 1.8 0.0
1206e-9 1.8 0.0
1208e-9 1.8 0.0
1210e-9 1.8 0.0
1212e-9 1.8 0.0
1214e-9 1.8 0.0
1216e-9 1.8 0.0
1218e-9 1.8 0.0
1220e-9 1.8 0.0
1222e-9 1.8 0.0
1224e-9 1.8 0.0
1226e-9 1.8 0.0
1228e-9 1.8 0.0
1230e-9 1.8 0.0
1232e-9 1.8 0.0
1234e-9 1.8 0.0
1236e-9 1.8 0.0
1238e-9 1.8 0.0
1240e-9 1.8 0.0
1242e-9 1.8 0.0
1244e-9 1.8 0.0
1246e-9 1.8 0.0
1248e-9 1.8 0.0
1250e-9 1.8 0.0
1252e-9 1.8 0.0
1254e-9 1.8 0.0
1256e-9 1.8 0.0
1258e-9 1.8 0.0
1260e-9 1.8 0.0
1262e-9 1.8 0.0
1264e-9 1.8 0.0
1266e-9 1.8 0.0
1268e-9 1.8 0.0
