lambda n k
513e-9 1.40906 0.12842
514e-9 1.40551 0.12987
515e-9 1.40192 0.13136
516e-9 1.39828 0.1329
517e-9 1.39455 0.13452
518e-9 1.39078 0.13618
519e-9 1.38694 0.13793
520e-9 1.38304 0.13974
521e-9 1.37909 0.14159
522e-9 1.37507 0.14355
523e-9 1.37101 0.14556
524e-9 1.36691 0.14762
525e-9 1.36276 0.14979
526e-9 1.35859 0.152
527e-9 1.35439 0.15429
528e-9 1.35017 0.15666
529e-9 1.34594 0.15908
530e-9 1.34169 0.1616
531e-9 1.33744 0.16418
532e-9 1.33319 0.16682
533e-9 1.32892 0.16956
534e-9 1.32466 0.17236
535e-9 1.32038 0.17523
536e-9 1.31608 0.17819
537e-9 1.31178 0.18121
538e-9 1.30745 0.18433
539e-9 1.3031 0.18751
540e-9 1.29873 0.19076
541e-9 1.29433 0.19413
542e-9 1.28991 0.19755
543e-9 1.28545 0.20106
544e-9 1.28096 0.20467
545e-9 1.27645 0.20834
546e-9 1.2719 0.21216
547e-9 1.26731 0.21607
548e-9 1.26271 0.22007
549e-9 1.25805 0.22426
550e-9 1.25338 0.22853
551e-9 1.24867 0.23295
552e-9 1.24393 0.23755
553e-9 1.23916 0.24225
554e-9 1.23436 0.24717
555e-9 1.22954 0.25224
556e-9 1.22469 0.25743
557e-9 1.2198 0.2629
558e-9 1.21488 0.26849
559e-9 1.20993 0.27426
560e-9 1.20492 0.28028
561e-9 1.19988 0.28643
562e-9 1.19478 0.29283
563e-9 1.18963 0.29944
564e-9 1.18444 0.30618
565e-9 1.17917 0.31326
566e-9 1.17386 0.32049
567e-9 1.1685 0.32792
568e-9 1.16306 0.33566
569e-9 1.15759 0.34356
570e-9 1.15208 0.35176
571e-9 1.14657 0.36024
572e-9 1.14106 0.36889
573e-9 1.1356 0.37797
574e-9 1.13018 0.38727
575e-9 1.12481 0.39682
576e-9 1.11958 0.40682
577e-9 1.11444 0.41702
578e-9 1.10944 0.42757
579e-9 1.10462 0.4385
580e-9 1.09993 0.44963
581e-9 1.09552 0.46122
582e-9 1.09131 0.47308
583e-9 1.08727 0.48517
584e-9 1.08365 0.49769
585e-9 1.08023 0.51037
586e-9 1.07713 0.5233
587e-9 1.07444 0.53649
588e-9 1.07197 0.5498
589e-9 1.06998 0.56334
590e-9 1.06834 0.57699
591e-9 1.06696 0.59074
592e-9 1.0662 0.60463
593e-9 1.0657 0.61855
594e-9 1.06559 0.63253
595e-9 1.06601 0.64653
596e-9 1.0667 0.66054
597e-9 1.06788 0.67453
598e-9 1.06943 0.68852
599e-9 1.07122 0.7025
600e-9 1.07354 0.71644
601e-9 1.07609 0.73036
602e-9 1.07891 0.74426
603e-9 1.08214 0.75813
604e-9 1.08555 0.77197
605e-9 1.08927 0.78577
606e-9 1.09326 0.79954
607e-9 1.09741 0.81329
608e-9 1.10188 0.82699
609e-9 1.10652 0.84067
610e-9 1.11132 0.85432
611e-9 1.11641 0.86792
612e-9 1.12165 0.88149
613e-9 1.12715 0.89501
614e-9 1.13295 0.90847
615e-9 1.13892 0.92188
616e-9 1.1453 0.93519
617e-9 1.15195 0.94843
618e-9 1.15883 0.96161
619e-9 1.16621 0.97465
620e-9 1.17382 0.98763
621e-9 1.18178 1.0005
622e-9 1.1902 1.01323
623e-9 1.19885 1.02588
624e-9 1.208 1.03839
625e-9 1.21752 1.05077
626e-9 1.22729 1.06307
627e-9 1.23766 1.07512
628e-9 1.24826 1.08703
629e-9 1.25919 1.09876
630e-9 1.27054 1.11015
631e-9 1.2821 1.12137
632e-9 1.29402 1.13224
633e-9 1.30623 1.14278
634e-9 1.31862 1.1531
635e-9 1.33139 1.1629
636e-9 1.34435 1.17241
637e-9 1.3575 1.18159
638e-9 1.37097 1.19022
639e-9 1.38458 1.19856
640e-9 1.39843 1.20643
641e-9 1.41249 1.2138
642e-9 1.42668 1.22087
643e-9 1.4411 1.22731
644e-9 1.4556 1.23339
645e-9 1.47018 1.23913
646e-9 1.48481 1.24423
647e-9 1.49944 1.24907
648e-9 1.51403 1.25347
649e-9 1.52854 1.25738
650e-9 1.54298 1.26103
651e-9 1.55725 1.26416
652e-9 1.57136 1.26692
653e-9 1.58536 1.26942
654e-9 1.59901 1.27131
655e-9 1.61249 1.27295
656e-9 1.62573 1.27423
657e-9 1.63859 1.275
658e-9 1.65125 1.27553
659e-9 1.6635 1.27558
660e-9 1.67541 1.27529
661e-9 1.68709 1.27477
662e-9 1.69829 1.27386
663e-9 1.70926 1.2728
664e-9 1.71996 1.27157
665e-9 1.73023 1.27018
666e-9 1.74032 1.26874
667e-9 1.75007 1.26724
668e-9 1.7595 1.26575
669e-9 1.76875 1.26429
670e-9 1.77759 1.26293
671e-9 1.78621 1.26168
672e-9 1.79461 1.26053
673e-9 1.80259 1.25966
674e-9 1.8104 1.25895
675e-9 1.81792 1.2585
676e-9 1.82511 1.2584
677e-9 1.83213 1.25852
678e-9 1.8388 1.25907
679e-9 1.84529 1.25995
680e-9 1.85165 1.26105
681e-9 1.85782 1.26269
682e-9 1.86395 1.26456
683e-9 1.87004 1.26674
684e-9 1.87615 1.26937
685e-9 1.88229 1.27222
686e-9 1.88853 1.27548
687e-9 1.89492 1.27908
688e-9 1.90142 1.2829
689e-9 1.90821 1.28722
690e-9 1.9152 1.29178
691e-9 1.92241 1.29662
692e-9 1.93006 1.30192
693e-9 1.93795 1.30743
694e-9 1.94623 1.3133
695e-9 1.95498 1.31953
696e-9 1.964 1.32596
697e-9 1.97365 1.33281
698e-9 1.98373 1.33983
699e-9 1.99417 1.347
700e-9 2.00541 1.35433
701e-9 2.01702 1.36168
702e-9 2.02919 1.36903
703e-9 2.0421 1.37628
704e-9 2.05541 1.38345
705e-9 2.06951 1.39041
706e-9 2.08424 1.39713
707e-9 2.0994 1.40368
708e-9 2.11559 1.40976
709e-9 2.13226 1.41557
710e-9 2.14954 1.42105
711e-9 2.16778 1.42594
712e-9 2.1865 1.43052
713e-9 2.20606 1.43454
714e-9 2.22643 1.43799
715e-9 2.2473 1.44109
716e-9 2.26925 1.44339
717e-9 2.29179 1.44519
718e-9 2.3149 1.44653
719e-9 2.33886 1.44692
720e-9 2.36312 1.44686
721e-9 2.38782 1.44607
722e-9 2.41287 1.44439
723e-9 2.43807 1.44221
724e-9 2.46347 1.43901
725e-9 2.48892 1.43502
726e-9 2.51439 1.43049
727e-9 2.53978 1.42457
728e-9 2.56506 1.41804
729e-9 2.5902 1.41065
730e-9 2.61503 1.40198
731e-9 2.63968 1.39265
732e-9 2.66397 1.3821
