lambda n k
397.0e-9 1.677667 0.214491
398.0e-9 1.675677 0.212383
399.0e-9 1.673481 0.210333
400.0e-9 1.671096 0.208374
401.0e-9 1.668544 0.206534
402.0e-9 1.665855 0.204841
403.0e-9 1.66308 0.20331
404.0e-9 1.660259 0.201925
405.0e-9 1.657417 0.200664
406.0e-9 1.654569 0.199511
407.0e-9 1.651724 0.198445
408.0e-9 1.648889 0.197452
409.0e-9 1.646066 0.196515
410.0e-9 1.643257 0.195617
411.0e-9 1.640459 0.194746
412.0e-9 1.637667 0.193885
413.0e-9 1.634875 0.193022
414.0e-9 1.632072 0.192143
415.0e-9 1.629244 0.191237
416.0e-9 1.62637 0.190293
417.0e-9 1.62342 0.189315
418.0e-9 1.620378 0.188317
419.0e-9 1.617233 0.187315
420.0e-9 1.613977 0.18632
421.0e-9 1.610608 0.185348
422.0e-9 1.60712 0.184409
423.0e-9 1.603514 0.183516
424.0e-9 1.599791 0.182681
425.0e-9 1.595951 0.181915
426.0e-9 1.591998 0.181229
427.0e-9 1.587935 0.180634
428.0e-9 1.583769 0.18014
429.0e-9 1.579506 0.179757
430.0e-9 1.575156 0.179495
431.0e-9 1.570735 0.179361
432.0e-9 1.566254 0.179352
433.0e-9 1.561723 0.179467
434.0e-9 1.557148 0.179702
435.0e-9 1.552534 0.180055
436.0e-9 1.547885 0.180524
437.0e-9 1.543205 0.181106
438.0e-9 1.538496 0.181799
439.0e-9 1.533762 0.182601
440.0e-9 1.529003 0.183511
441.0e-9 1.52422 0.184527
442.0e-9 1.519415 0.185647
443.0e-9 1.514587 0.186869
444.0e-9 1.509735 0.188192
445.0e-9 1.504858 0.189615
446.0e-9 1.499951 0.191137
447.0e-9 1.495008 0.192762
448.0e-9 1.490024 0.194498
449.0e-9 1.485001 0.196355
450.0e-9 1.47994 0.198339
451.0e-9 1.474845 0.200458
452.0e-9 1.469718 0.20272
453.0e-9 1.464566 0.205132
454.0e-9 1.459395 0.207701
455.0e-9 1.454211 0.210433
456.0e-9 1.449022 0.213335
457.0e-9 1.443837 0.216414
458.0e-9 1.438666 0.219674
459.0e-9 1.433521 0.223122
460.0e-9 1.428414 0.226762
461.0e-9 1.423362 0.230599
462.0e-9 1.41838 0.234636
463.0e-9 1.413496 0.238874
464.0e-9 1.408733 0.2433
465.0e-9 1.40411 0.247895
466.0e-9 1.399636 0.252642
467.0e-9 1.39532 0.257524
468.0e-9 1.391168 0.262523
469.0e-9 1.387182 0.267623
470.0e-9 1.383365 0.272809
471.0e-9 1.379717 0.278063
472.0e-9 1.376235 0.283371
473.0e-9 1.372918 0.288718
474.0e-9 1.369761 0.294091
475.0e-9 1.366757 0.299474
476.0e-9 1.363901 0.304856
477.0e-9 1.361182 0.310224
478.0e-9 1.358591 0.315566
479.0e-9 1.356115 0.320871
480.0e-9 1.353738 0.326131
481.0e-9 1.351441 0.331336
482.0e-9 1.349202 0.336493
483.0e-9 1.347006 0.34161
484.0e-9 1.344845 0.346695
485.0e-9 1.342711 0.351755
486.0e-9 1.340598 0.356798
487.0e-9 1.3385 0.361829
488.0e-9 1.336416 0.366855
489.0e-9 1.334341 0.371884
490.0e-9 1.332272 0.37692
491.0e-9 1.330209 0.381969
492.0e-9 1.32815 0.387037
493.0e-9 1.326093 0.392129
494.0e-9 1.324039 0.39725
495.0e-9 1.321986 0.402406
496.0e-9 1.319936 0.4076
497.0e-9 1.317887 0.412839
498.0e-9 1.31584 0.418126
499.0e-9 1.313795 0.423466
500.0e-9 1.31175 0.428864
501.0e-9 1.309704 0.434327
502.0e-9 1.307657 0.439867
503.0e-9 1.305613 0.445493
504.0e-9 1.303579 0.451215
505.0e-9 1.301562 0.457042
506.0e-9 1.299572 0.462981
507.0e-9 1.297619 0.46904
508.0e-9 1.295716 0.475222
509.0e-9 1.293877 0.481534
510.0e-9 1.292117 0.487978
511.0e-9 1.290459 0.494554
