lambda n k
535e-9 1.37597 0.29772
536e-9 1.37598 0.29733
537e-9 1.37596 0.29685
538e-9 1.37586 0.29621
539e-9 1.37571 0.29551
540e-9 1.37551 0.29475
541e-9 1.37525 0.29394
542e-9 1.37496 0.29312
543e-9 1.37462 0.2923
544e-9 1.37422 0.29154
545e-9 1.3738 0.29081
546e-9 1.37332 0.29019
547e-9 1.37281 0.28967
548e-9 1.37227 0.28923
549e-9 1.37168 0.289
550e-9 1.37107 0.28887
551e-9 1.37041 0.28885
552e-9 1.36971 0.28896
553e-9 1.36898 0.28912
554e-9 1.36819 0.28936
555e-9 1.36735 0.28964
556e-9 1.36649 0.28994
557e-9 1.36554 0.29025
558e-9 1.36456 0.29056
559e-9 1.36353 0.29084
560e-9 1.36241 0.29106
561e-9 1.36126 0.29126
562e-9 1.36004 0.29138
563e-9 1.35875 0.29146
564e-9 1.35743 0.29152
565e-9 1.35603 0.29158
566e-9 1.35459 0.29166
567e-9 1.35312 0.29176
568e-9 1.35158 0.29193
569e-9 1.35001 0.29216
570e-9 1.3484 0.2925
571e-9 1.34675 0.29296
572e-9 1.34507 0.29349
573e-9 1.34335 0.29425
574e-9 1.34161 0.29513
575e-9 1.33984 0.29614
576e-9 1.33807 0.29739
577e-9 1.33631 0.29874
578e-9 1.33456 0.30025
579e-9 1.33285 0.3019
580e-9 1.33118 0.30364
581e-9 1.32958 0.30553
582e-9 1.32805 0.30751
583e-9 1.32659 0.30957
584e-9 1.32527 0.31174
585e-9 1.32403 0.31396
586e-9 1.32291 0.31625
587e-9 1.32196 0.3186
588e-9 1.3211 0.32098
589e-9 1.32042 0.32342
590e-9 1.31984 0.3259
591e-9 1.31932 0.32842
592e-9 1.31892 0.33102
593e-9 1.31853 0.33366
594e-9 1.31817 0.33635
595e-9 1.31781 0.33915
596e-9 1.31743 0.34199
597e-9 1.31701 0.34492
598e-9 1.31652 0.34793
599e-9 1.31599 0.35101
600e-9 1.31531 0.35421
601e-9 1.31454 0.35749
602e-9 1.31366 0.36086
603e-9 1.3126 0.36437
