lambda n k
401e-9 1.6001 0.1508
402e-9 1.59961 0.1477
403e-9 1.59911 0.14453
404e-9 1.59859 0.14125
405e-9 1.59805 0.13792
406e-9 1.59749 0.13453
407e-9 1.59689 0.13108
408e-9 1.59628 0.12759
409e-9 1.59564 0.12405
410e-9 1.59496 0.12047
411e-9 1.59426 0.11688
412e-9 1.5935 0.11325
413e-9 1.59272 0.10963
414e-9 1.59191 0.10601
415e-9 1.59108 0.10245
416e-9 1.59023 0.09893
417e-9 1.58935 0.09549
418e-9 1.58847 0.09217
419e-9 1.58758 0.08891
420e-9 1.58668 0.08588
421e-9 1.58578 0.08296
422e-9 1.58488 0.0802
423e-9 1.58399 0.07771
424e-9 1.58311 0.07536
425e-9 1.58223 0.0733
426e-9 1.58138 0.0715
427e-9 1.58053 0.06988
428e-9 1.57971 0.06862
429e-9 1.57889 0.06751
430e-9 1.57809 0.06657
431e-9 1.57729 0.06588
432e-9 1.57649 0.06528
433e-9 1.5757 0.06485
434e-9 1.5749 0.06452
435e-9 1.57411 0.06427
436e-9 1.57331 0.06412
437e-9 1.5725 0.06401
438e-9 1.57169 0.06393
439e-9 1.57086 0.06388
440e-9 1.57003 0.06382
441e-9 1.56918 0.06374
442e-9 1.56831 0.06363
443e-9 1.56744 0.0635
444e-9 1.56654 0.06333
445e-9 1.56563 0.06316
446e-9 1.56471 0.06297
447e-9 1.56376 0.06278
448e-9 1.56281 0.0626
449e-9 1.56184 0.06242
450e-9 1.56085 0.06228
451e-9 1.55985 0.06214
452e-9 1.55883 0.06205
453e-9 1.55779 0.062
454e-9 1.55675 0.06197
455e-9 1.55568 0.06203
456e-9 1.55461 0.06212
457e-9 1.55351 0.06226
458e-9 1.5524 0.0625
459e-9 1.55128 0.06277
460e-9 1.55015 0.06313
461e-9 1.549 0.06354
462e-9 1.54784 0.06398
463e-9 1.54666 0.06448
464e-9 1.54547 0.06501
465e-9 1.54427 0.06556
466e-9 1.54306 0.06614
467e-9 1.54185 0.06673
468e-9 1.54062 0.06734
