lambda n k
513e-9 1.60341 0.02128
514e-9 1.60302 0.02116
515e-9 1.60263 0.02103
516e-9 1.60224 0.0209
517e-9 1.60185 0.02078
518e-9 1.60147 0.02066
519e-9 1.60109 0.02053
520e-9 1.60071 0.02041
521e-9 1.60033 0.02029
522e-9 1.59996 0.02017
523e-9 1.59958 0.02006
524e-9 1.59921 0.01994
525e-9 1.59884 0.01982
526e-9 1.59848 0.01971
527e-9 1.59811 0.0196
528e-9 1.59775 0.01949
529e-9 1.59739 0.01937
530e-9 1.59704 0.01926
531e-9 1.59668 0.01916
532e-9 1.59632 0.01905
533e-9 1.59597 0.01894
534e-9 1.59562 0.01883
535e-9 1.59527 0.01873
536e-9 1.59493 0.01863
537e-9 1.59458 0.01852
538e-9 1.59424 0.01842
539e-9 1.5939 0.01832
540e-9 1.59356 0.01822
541e-9 1.59323 0.01812
542e-9 1.59289 0.01802
543e-9 1.59256 0.01792
544e-9 1.59223 0.01783
545e-9 1.5919 0.01773
546e-9 1.59157 0.01764
547e-9 1.59125 0.01754
548e-9 1.59092 0.01745
549e-9 1.5906 0.01736
550e-9 1.59028 0.01727
551e-9 1.58996 0.01718
552e-9 1.58965 0.01709
553e-9 1.58933 0.017
554e-9 1.58902 0.01691
555e-9 1.5887 0.01682
556e-9 1.58839 0.01673
557e-9 1.58809 0.01665
558e-9 1.58778 0.01656
559e-9 1.58747 0.01648
560e-9 1.58717 0.01639
561e-9 1.58687 0.01631
562e-9 1.58657 0.01623
563e-9 1.58627 0.01615
564e-9 1.58597 0.01607
565e-9 1.58568 0.01599
566e-9 1.58538 0.01591
567e-9 1.58509 0.01583
568e-9 1.5848 0.01575
569e-9 1.58451 0.01567
570e-9 1.58422 0.0156
571e-9 1.58394 0.01552
572e-9 1.58365 0.01544
573e-9 1.58337 0.01537
574e-9 1.58309 0.01529
575e-9 1.58281 0.01522
576e-9 1.58253 0.01515
577e-9 1.58225 0.01507
578e-9 1.58198 0.015
579e-9 1.5817 0.01493
580e-9 1.58143 0.01486
581e-9 1.58116 0.01479
582e-9 1.58089 0.01472
583e-9 1.58062 0.01465
584e-9 1.58035 0.01458
585e-9 1.58008 0.01452
586e-9 1.57982 0.01445
587e-9 1.57956 0.01438
588e-9 1.57929 0.01431
589e-9 1.57903 0.01425
590e-9 1.57877 0.01418
591e-9 1.57852 0.01412
592e-9 1.57826 0.01405
593e-9 1.578 0.01399
594e-9 1.57775 0.01393
595e-9 1.5775 0.01387
596e-9 1.57724 0.0138
597e-9 1.57699 0.01374
598e-9 1.57675 0.01368
599e-9 1.5765 0.01362
600e-9 1.57625 0.01356
601e-9 1.576 0.0135
602e-9 1.57576 0.01344
603e-9 1.57552 0.01338
604e-9 1.57528 0.01332
605e-9 1.57504 0.01326
606e-9 1.5748 0.01321
607e-9 1.57456 0.01315
608e-9 1.57432 0.01309
609e-9 1.57409 0.01304
610e-9 1.57385 0.01298
611e-9 1.57362 0.01292
612e-9 1.57338 0.01287
613e-9 1.57315 0.01282
614e-9 1.57292 0.01276
615e-9 1.57269 0.01271
616e-9 1.57247 0.01265
617e-9 1.57224 0.0126
618e-9 1.57201 0.01255
619e-9 1.57179 0.0125
620e-9 1.57157 0.01244
621e-9 1.57134 0.01239
622e-9 1.57112 0.01234
623e-9 1.5709 0.01229
624e-9 1.57068 0.01224
625e-9 1.57046 0.01219
626e-9 1.57025 0.01214
627e-9 1.57003 0.01209
628e-9 1.56982 0.01204
629e-9 1.5696 0.01199
630e-9 1.56939 0.01195
631e-9 1.56918 0.0119
632e-9 1.56897 0.01185
633e-9 1.56876 0.0118
634e-9 1.56855 0.01176
635e-9 1.56834 0.01171
636e-9 1.56813 0.01166
637e-9 1.56792 0.01162
638e-9 1.56772 0.01157
639e-9 1.56752 0.01153
640e-9 1.56731 0.01148
641e-9 1.56711 0.01144
642e-9 1.56691 0.01139
643e-9 1.56671 0.01135
644e-9 1.56651 0.01131
645e-9 1.56631 0.01126
646e-9 1.56611 0.01122
647e-9 1.56592 0.01118
648e-9 1.56572 0.01113
649e-9 1.56553 0.01109
650e-9 1.56533 0.01105
651e-9 1.56514 0.01101
652e-9 1.56495 0.01097
653e-9 1.56476 0.01093
654e-9 1.56456 0.01089
655e-9 1.56438 0.01085
656e-9 1.56419 0.01081
657e-9 1.564 0.01077
658e-9 1.56381 0.01073
659e-9 1.56363 0.01069
660e-9 1.56344 0.01065
661e-9 1.56326 0.01061
662e-9 1.56307 0.01057
663e-9 1.56289 0.01053
664e-9 1.56271 0.01049
665e-9 1.56253 0.01045
666e-9 1.56235 0.01042
667e-9 1.56217 0.01038
668e-9 1.56199 0.01034
669e-9 1.56181 0.01031
670e-9 1.56163 0.01027
671e-9 1.56146 0.01023
672e-9 1.56128 0.0102
673e-9 1.56111 0.01016
674e-9 1.56093 0.01013
675e-9 1.56076 0.01009
676e-9 1.56059 0.01006
677e-9 1.56042 0.01002
678e-9 1.56024 0.00999
679e-9 1.56007 0.00995
680e-9 1.55991 0.00992
681e-9 1.55974 0.00988
682e-9 1.55957 0.00985
683e-9 1.5594 0.00981
684e-9 1.55923 0.00978
685e-9 1.55907 0.00975
686e-9 1.5589 0.00971
687e-9 1.55874 0.00968
688e-9 1.55858 0.00965
689e-9 1.55841 0.00962
690e-9 1.55825 0.00958
691e-9 1.55809 0.00955
692e-9 1.55793 0.00952
693e-9 1.55777 0.00949
694e-9 1.55761 0.00946
695e-9 1.55745 0.00943
696e-9 1.55729 0.0094
697e-9 1.55714 0.00937
698e-9 1.55698 0.00933
699e-9 1.55682 0.0093
700e-9 1.55667 0.00927
701e-9 1.55651 0.00924
702e-9 1.55636 0.00921
703e-9 1.55621 0.00918
704e-9 1.55605 0.00915
705e-9 1.5559 0.00912
706e-9 1.55575 0.0091
707e-9 1.5556 0.00907
708e-9 1.55545 0.00904
709e-9 1.5553 0.00901
710e-9 1.55515 0.00898
711e-9 1.555 0.00895
712e-9 1.55486 0.00892
713e-9 1.55471 0.0089
714e-9 1.55456 0.00887
715e-9 1.55442 0.00884
716e-9 1.55427 0.00881
717e-9 1.55413 0.00878
718e-9 1.55398 0.00876
719e-9 1.55384 0.00873
720e-9 1.5537 0.0087
721e-9 1.55356 0.00868
722e-9 1.55341 0.00865
723e-9 1.55327 0.00862
724e-9 1.55313 0.0086
725e-9 1.55299 0.00857
726e-9 1.55285 0.00855
727e-9 1.55272 0.00852
728e-9 1.55258 0.0085
729e-9 1.55244 0.00847
730e-9 1.5523 0.00844
731e-9 1.55217 0.00842
732e-9 1.55203 0.00839
733e-9 1.5519 0.00837
734e-9 1.55176 0.00834
735e-9 1.55163 0.00832
736e-9 1.55149 0.00829
737e-9 1.55136 0.00827
738e-9 1.55123 0.00825
739e-9 1.5511 0.00822
740e-9 1.55096 0.0082
741e-9 1.55083 0.00817
742e-9 1.5507 0.00815
743e-9 1.55057 0.00813
744e-9 1.55044 0.0081
745e-9 1.55032 0.00808
746e-9 1.55019 0.00806
747e-9 1.55006 0.00803
748e-9 1.54993 0.00801
749e-9 1.54981 0.00799
750e-9 1.54968 0.00797
751e-9 1.54955 0.00794
752e-9 1.54943 0.00792
753e-9 1.5493 0.0079
754e-9 1.54918 0.00788
755e-9 1.54906 0.00785
756e-9 1.54893 0.00783
757e-9 1.54881 0.00781
758e-9 1.54869 0.00779
759e-9 1.54857 0.00777
760e-9 1.54844 0.00775
761e-9 1.54832 0.00772
762e-9 1.5482 0.0077
763e-9 1.54808 0.00768
764e-9 1.54796 0.00766
765e-9 1.54784 0.00764
766e-9 1.54773 0.00762
767e-9 1.54761 0.0076
768e-9 1.54749 0.00758
769e-9 1.54737 0.00756
770e-9 1.54726 0.00754
771e-9 1.54714 0.00752
772e-9 1.54703 0.0075
773e-9 1.54691 0.00748
774e-9 1.5468 0.00746
775e-9 1.54668 0.00744
776e-9 1.54657 0.00742
777e-9 1.54645 0.0074
778e-9 1.54634 0.00738
779e-9 1.54623 0.00736
780e-9 1.54612 0.00734
781e-9 1.546 0.00732
782e-9 1.54589 0.0073
783e-9 1.54578 0.00728
784e-9 1.54567 0.00726
785e-9 1.54556 0.00724
786e-9 1.54545 0.00723
787e-9 1.54534 0.00721
788e-9 1.54523 0.00719
789e-9 1.54512 0.00717
790e-9 1.54502 0.00715
791e-9 1.54491 0.00713
792e-9 1.5448 0.00712
793e-9 1.54469 0.0071
794e-9 1.54459 0.00708
795e-9 1.54448 0.00706
796e-9 1.54438 0.00704
797e-9 1.54427 0.00703
798e-9 1.54417 0.00701
799e-9 1.54406 0.00699
800e-9 1.54396 0.00697
