lambda n k
503e-9 1.4525 0
504e-9 1.4525 0
505e-9 1.4525 0
506e-9 1.4525 0
507e-9 1.4525 0
508e-9 1.4525 0
509e-9 1.4524 0
510e-9 1.4524 0
511e-9 1.4523 0
512e-9 1.4523 0
513e-9 1.4522 0
514e-9 1.4522 0
515e-9 1.4521 0
516e-9 1.4521 0
517e-9 1.4521 0
518e-9 1.4521 0
519e-9 1.4521 0
520e-9 1.4521 0
521e-9 1.4521 0
522e-9 1.4521 0
523e-9 1.4521 0
524e-9 1.452 0
525e-9 1.452 0
526e-9 1.452 0
527e-9 1.452 0
528e-9 1.452 0
529e-9 1.452 0
530e-9 1.452 0
531e-9 1.452 0
532e-9 1.452 0
533e-9 1.4519 0
534e-9 1.4519 0
535e-9 1.4518 0
536e-9 1.4518 0
537e-9 1.4518 0
538e-9 1.4517 0
539e-9 1.4517 0
540e-9 1.4516 0
541e-9 1.4516 0
542e-9 1.4516 0
543e-9 1.4516 0
544e-9 1.4516 0
545e-9 1.4516 0
546e-9 1.4516 0
547e-9 1.4516 0
548e-9 1.4516 0
549e-9 1.4516 0
550e-9 1.4516 0
551e-9 1.4515 0
552e-9 1.4515 0
553e-9 1.4515 0
554e-9 1.4514 0
555e-9 1.4514 0
556e-9 1.4514 0
557e-9 1.4513 0
558e-9 1.4513 0
559e-9 1.4513 0
560e-9 1.4513 0
561e-9 1.4513 0
562e-9 1.4512 0
563e-9 1.4512 0
564e-9 1.4512 0
565e-9 1.4512 0
566e-9 1.4512 0
567e-9 1.4512 0
568e-9 1.4511 0
569e-9 1.4511 0
570e-9 1.4511 0
571e-9 1.4511 0
572e-9 1.451 0
573e-9 1.451 0
574e-9 1.451 0
575e-9 1.451 0
576e-9 1.4509 0
577e-9 1.4509 0
578e-9 1.4509 0
579e-9 1.4509 0
580e-9 1.4508 0
581e-9 1.4508 0
582e-9 1.4508 0
583e-9 1.4508 0
584e-9 1.4508 0
585e-9 1.4508 0
586e-9 1.4508 0
587e-9 1.4508 0
588e-9 1.4508 0
589e-9 1.4508 0
590e-9 1.4508 0
591e-9 1.4508 0
592e-9 1.4508 0
593e-9 1.4507 0
594e-9 1.4507 0
595e-9 1.4506 0
596e-9 1.4506 0
597e-9 1.4505 0
598e-9 1.4505 0
599e-9 1.4505 0
600e-9 1.4504 0
601e-9 1.4504 0
602e-9 1.4503 0
603e-9 1.4503 0
604e-9 1.4503 0
605e-9 1.4503 0
606e-9 1.4503 0
607e-9 1.4503 0
608e-9 1.4503 0
609e-9 1.4503 0
610e-9 1.4503 0
611e-9 1.4503 0
612e-9 1.4503 0
613e-9 1.4503 0
614e-9 1.4503 0
615e-9 1.4502 0
616e-9 1.4502 0
617e-9 1.4502 0
618e-9 1.4502 0
619e-9 1.4501 0
620e-9 1.4501 0
621e-9 1.4501 0
622e-9 1.4501 0
623e-9 1.4501 0
624e-9 1.45 0
625e-9 1.45 0
626e-9 1.45 0
627e-9 1.45 0
628e-9 1.4499 0
629e-9 1.4499 0
630e-9 1.4499 0
631e-9 1.4499 0
632e-9 1.4499 0
633e-9 1.4499 0
634e-9 1.4499 0
635e-9 1.4499 0
636e-9 1.4499 0
637e-9 1.4498 0
638e-9 1.4498 0
639e-9 1.4498 0
640e-9 1.4498 0
641e-9 1.4498 0
642e-9 1.4498 0
643e-9 1.4497 0
644e-9 1.4497 0
645e-9 1.4496 0
646e-9 1.4496 0
647e-9 1.4496 0
648e-9 1.4495 0
649e-9 1.4495 0
650e-9 1.4495 0
651e-9 1.4495 0
652e-9 1.4495 0
653e-9 1.4495 0
654e-9 1.4495 0
655e-9 1.4495 0
656e-9 1.4495 0
657e-9 1.4495 0
658e-9 1.4495 0
659e-9 1.4495 0
660e-9 1.4495 0
661e-9 1.4494 0
662e-9 1.4494 0
663e-9 1.4494 0
664e-9 1.4494 0
665e-9 1.4493 0
666e-9 1.4493 0
667e-9 1.4493 0
668e-9 1.4492 0
669e-9 1.4492 0
670e-9 1.4492 0
671e-9 1.4492 0
672e-9 1.4492 0
673e-9 1.4491 0
674e-9 1.4491 0
675e-9 1.4491 0
676e-9 1.4491 0
677e-9 1.4491 0
678e-9 1.4491 0
679e-9 1.4491 0
680e-9 1.449 0
681e-9 1.449 0
682e-9 1.449 0
683e-9 1.449 0
684e-9 1.449 0
685e-9 1.4489 0
686e-9 1.4489 0
687e-9 1.4489 0
688e-9 1.4489 0
689e-9 1.4489 0
690e-9 1.4488 0
691e-9 1.4488 0
692e-9 1.4488 0
693e-9 1.4488 0
694e-9 1.4488 0
695e-9 1.4487 0
696e-9 1.4487 0
697e-9 1.4487 0
698e-9 1.4487 0
699e-9 1.4487 0
700e-9 1.4486 0
701e-9 1.4486 0
702e-9 1.4486 0
703e-9 1.4486 0
704e-9 1.4486 0
705e-9 1.4486 0
706e-9 1.4486 0
707e-9 1.4486 0
708e-9 1.4486 0
709e-9 1.4486 0
710e-9 1.4486 0
711e-9 1.4486 0
712e-9 1.4486 0
713e-9 1.4486 0
714e-9 1.4486 0
715e-9 1.4485 0
716e-9 1.4485 0
717e-9 1.4485 0
718e-9 1.4484 0
719e-9 1.4484 0
720e-9 1.4483 0
721e-9 1.4483 0
722e-9 1.4483 0
723e-9 1.4482 0
724e-9 1.4482 0
725e-9 1.4482 0
726e-9 1.4482 0
727e-9 1.4482 0
728e-9 1.4482 0
729e-9 1.4482 0
730e-9 1.4482 0
731e-9 1.4482 0
732e-9 1.4482 0
733e-9 1.4482 0
734e-9 1.4482 0
735e-9 1.4482 0
736e-9 1.4482 0
737e-9 1.4481 0
738e-9 1.4481 0
739e-9 1.4481 0
740e-9 1.448 0
741e-9 1.448 0
742e-9 1.448 0
743e-9 1.4479 0
744e-9 1.4479 0
745e-9 1.4479 0
746e-9 1.4478 0
747e-9 1.4478 0
748e-9 1.4478 0
749e-9 1.4478 0
750e-9 1.4478 0
751e-9 1.4478 0
752e-9 1.4478 0
753e-9 1.4478 0
754e-9 1.4478 0
755e-9 1.4478 0
756e-9 1.4477 0
757e-9 1.4477 0
758e-9 1.4477 0
759e-9 1.4477 0
760e-9 1.4477 0
761e-9 1.4477 0
762e-9 1.4477 0
763e-9 1.4476 0
764e-9 1.4476 0
765e-9 1.4476 0
766e-9 1.4476 0
767e-9 1.4475 0
768e-9 1.4475 0
769e-9 1.4475 0
770e-9 1.4475 0
771e-9 1.4474 0
772e-9 1.4474 0
773e-9 1.4474 0
774e-9 1.4474 0
775e-9 1.4474 0
776e-9 1.4474 0
777e-9 1.4474 0
778e-9 1.4474 0
779e-9 1.4473 0
780e-9 1.4473 0
781e-9 1.4473 0
782e-9 1.4473 0
783e-9 1.4473 0
784e-9 1.4473 0
785e-9 1.4473 0
786e-9 1.4472 0
787e-9 1.4472 0
788e-9 1.4472 0
789e-9 1.4472 0
790e-9 1.4472 0
791e-9 1.4472 0
792e-9 1.4471 0
793e-9 1.4471 0
794e-9 1.4471 0
795e-9 1.4471 0
796e-9 1.4471 0
797e-9 1.447 0
798e-9 1.447 0
799e-9 1.447 0
800e-9 1.447 0
