lambda n k
586e-9 1.26281 0.71863
587e-9 1.2666 0.72857
588e-9 1.27063 0.73861
589e-9 1.27513 0.74884
590e-9 1.27998 0.75916
591e-9 1.28506 0.76955
592e-9 1.29073 0.78004
593e-9 1.29663 0.79055
594e-9 1.30288 0.80108
595e-9 1.30957 0.81159
596e-9 1.31649 0.82208
597e-9 1.32384 0.83252
598e-9 1.33153 0.84288
599e-9 1.33943 0.85319
600e-9 1.34783 0.86336
601e-9 1.35645 0.87343
602e-9 1.36535 0.88339
603e-9 1.37466 0.89313
604e-9 1.38414 0.90273
605e-9 1.39393 0.91203
606e-9 1.40398 0.92098
607e-9 1.41418 0.92971
608e-9 1.42467 0.93786
609e-9 1.43531 0.94565
610e-9 1.44608 0.95307
611e-9 1.45708 0.95973
612e-9 1.46817 0.96603
613e-9 1.47941 0.97172
614e-9 1.49077 0.97668
615e-9 1.5022 0.98122
616e-9 1.51377 0.98485
617e-9 1.52541 0.98788
618e-9 1.53712 0.99041
619e-9 1.54886 0.99202
620e-9 1.56059 0.9933
621e-9 1.57229 0.9941
622e-9 1.58387 0.99446
623e-9 1.59537 0.99462
624e-9 1.60668 0.99446
625e-9 1.61779 0.99417
626e-9 1.62876 0.99379
627e-9 1.63931 0.99334
628e-9 1.64965 0.99292
629e-9 1.65969 0.99255
630e-9 1.66924 0.99234
631e-9 1.67852 0.99225
632e-9 1.68729 0.9924
633e-9 1.69559 0.99284
634e-9 1.7036 0.99346
635e-9 1.71098 0.99444
636e-9 1.71813 0.99557
637e-9 1.72499 0.99688
638e-9 1.73151 0.99841
639e-9 1.73791 1.00003
640e-9 1.74412 1.00177
641e-9 1.75021 1.0036
642e-9 1.75624 1.00547
643e-9 1.76223 1.00739
644e-9 1.76826 1.00931
645e-9 1.77431 1.01124
646e-9 1.78052 1.01312
647e-9 1.78682 1.01496
648e-9 1.79328 1.01674
649e-9 1.8 1.01841
650e-9 1.80688 1.02002
651e-9 1.81409 1.0215
652e-9 1.82156 1.02292
653e-9 1.82922 1.02429
654e-9 1.83733 1.02559
655e-9 1.84565 1.02689
656e-9 1.85426 1.02816
657e-9 1.86328 1.02946
658e-9 1.87252 1.03077
659e-9 1.88216 1.03213
660e-9 1.89215 1.03355
661e-9 1.90237 1.03502
662e-9 1.91311 1.03661
663e-9 1.92412 1.03828
664e-9 1.93544 1.04004
665e-9 1.94726 1.04197
666e-9 1.95932 1.044
667e-9 1.9718 1.0462
668e-9 1.98467 1.04851
669e-9 1.99777 1.05088
670e-9 2.01131 1.05323
671e-9 2.02507 1.05547
672e-9 2.03905 1.05762
673e-9 2.05337 1.0594
674e-9 2.06783 1.06096
675e-9 2.0825 1.06215
676e-9 2.09738 1.0628
677e-9 2.11237 1.06312
678e-9 2.12756 1.06274
679e-9 2.14287 1.06177
680e-9 2.15825 1.06038
681e-9 2.17382 1.05786
682e-9 2.18946 1.05483
683e-9 2.20518 1.05105
684e-9 2.22103 1.04615
685e-9 2.23694 1.04067
686e-9 2.25295 1.03407
687e-9 2.269 1.02656
688e-9 2.28506 1.01847
689e-9 2.30103 1.0092
690e-9 2.31691 0.99939
691e-9 2.33267 0.98899
692e-9 2.34812 0.97771
693e-9 2.36339 0.96604
694e-9 2.37833 0.95374
695e-9 2.39284 0.94087
696e-9 2.40709 0.92768
697e-9 2.42073 0.91388
698e-9 2.43392 0.89973
699e-9 2.44674 0.88529
700e-9 2.45865 0.87031
701e-9 2.47013 0.85511
702e-9 2.48095 0.83959
703e-9 2.49087 0.8237
704e-9 2.50028 0.80762
705e-9 2.50868 0.7912
706e-9 2.51627 0.77455
707e-9 2.52332 0.75775
708e-9 2.52919 0.74067
709e-9 2.53456 0.72349
710e-9 2.5393 0.7062
711e-9 2.54313 0.68884
712e-9 2.54655 0.67145
713e-9 2.54925 0.65405
714e-9 2.55133 0.6367
715e-9 2.55304 0.6194
716e-9 2.55398 0.60225
717e-9 2.5545 0.58524
718e-9 2.55463 0.56836
719e-9 2.55406 0.55181
720e-9 2.5532 0.53544
721e-9 2.55187 0.51938
722e-9 2.55002 0.50373
723e-9 2.5479 0.48833
