lambda n k
735e-9 1.94388 0.00102
736e-9 1.94388 0.00103
737e-9 1.94389 0.00104
738e-9 1.94381 0.00104
739e-9 1.94371 0.00105
740e-9 1.9436 0.00105
741e-9 1.94349 0.00106
742e-9 1.94339 0.00106
743e-9 1.94328 0.00107
744e-9 1.94318 0.00107
745e-9 1.94307 0.00108
746e-9 1.94296 0.00109
747e-9 1.94286 0.00109
748e-9 1.94275 0.0011
749e-9 1.94265 0.0011
750e-9 1.94252 0.00111
751e-9 1.9423 0.00111
752e-9 1.94208 0.00112
753e-9 1.94186 0.00112
754e-9 1.94165 0.00113
755e-9 1.94143 0.00114
756e-9 1.94121 0.00114
757e-9 1.94099 0.00115
758e-9 1.94078 0.00115
759e-9 1.94056 0.00116
760e-9 1.94034 0.00116
761e-9 1.94012 0.00117
762e-9 1.9399 0.00117
763e-9 1.93983 0.00118
764e-9 1.93984 0.00119
765e-9 1.93984 0.00119
766e-9 1.93985 0.0012
767e-9 1.93986 0.0012
768e-9 1.93986 0.00121
769e-9 1.93987 0.00121
770e-9 1.93987 0.00122
771e-9 1.93988 0.00122
772e-9 1.93988 0.00123
773e-9 1.93989 0.00123
774e-9 1.9399 0.00124
775e-9 1.93987 0.00124
776e-9 1.93965 0.00125
777e-9 1.93944 0.00125
778e-9 1.93922 0.00125
779e-9 1.939 0.00126
780e-9 1.93878 0.00127
781e-9 1.93856 0.00127
782e-9 1.93835 0.00128
783e-9 1.93813 0.00128
784e-9 1.93791 0.00129
785e-9 1.93769 0.00129
786e-9 1.93747 0.0013
787e-9 1.93726 0.0013
788e-9 1.93711 0.00131
789e-9 1.937 0.00132
790e-9 1.93689 0.00132
791e-9 1.93679 0.00133
792e-9 1.93668 0.00133
793e-9 1.93658 0.00134
794e-9 1.93647 0.00134
795e-9 1.93636 0.00135
796e-9 1.93626 0.00135
797e-9 1.93615 0.00136
798e-9 1.93604 0.00137
799e-9 1.93594 0.00137
800e-9 1.93584 0.00138
