lambda n k
769e-9 2.05322 0.0
770e-9 2.05279 0.0
771e-9 2.05237 0.0
772e-9 2.05198 0.0
773e-9 2.05156 0.0
774e-9 2.05115 0.0
775e-9 2.05073 0.0
776e-9 2.05033 0.0
777e-9 2.04995 0.0
778e-9 2.04961 0.0
779e-9 2.04929 0.0
780e-9 2.04897 0.0
781e-9 2.04862 0.0
782e-9 2.04826 0.0
783e-9 2.04784 0.0
784e-9 2.04753 0.0
785e-9 2.04721 0.0
786e-9 2.04687 0.0
787e-9 2.04655 0.0
788e-9 2.0462 0.0
789e-9 2.04589 0.0
790e-9 2.04555 0.0
791e-9 2.04525 0.0
792e-9 2.04496 0.0
793e-9 2.04464 0.0
794e-9 2.04431 0.0
795e-9 2.04399 0.0
796e-9 2.04369 0.0
797e-9 2.04334 0.0
798e-9 2.04298 0.0
799e-9 2.04266 0.0
800e-9 2.04234 0.0
801e-9 2.04205 0.0
802e-9 2.04174 0.0
803e-9 2.04141 0.0
804e-9 2.04107 0.0
805e-9 2.04081 0.0
806e-9 2.04051 0.0
807e-9 2.04022 0.0
808e-9 2.03994 0.0
809e-9 2.03965 0.0
810e-9 2.03936 0.0
811e-9 2.03907 0.0
812e-9 2.03881 0.0
813e-9 2.03858 0.0
814e-9 2.0383 0.0
815e-9 2.03803 0.0
816e-9 2.0378 0.0
817e-9 2.03753 0.0
818e-9 2.03728 0.0
819e-9 2.03703 0.0
820e-9 2.03678 0.0
821e-9 2.03653 0.0
822e-9 2.03631 0.0
823e-9 2.03605 0.0
824e-9 2.03577 0.0
825e-9 2.03556 0.0
826e-9 2.03532 0.0
827e-9 2.03508 0.0
828e-9 2.03485 0.0
829e-9 2.03465 0.0
830e-9 2.03438 0.0
831e-9 2.03415 0.0
832e-9 2.0339 0.0
833e-9 2.03362 0.0
834e-9 2.03333 0.0
835e-9 2.03307 0.0
836e-9 2.03278 0.0
837e-9 2.0325 0.0
838e-9 2.03223 0.0
839e-9 2.03193 0.0
840e-9 2.03164 0.0
841e-9 2.03133 0.0
842e-9 2.03103 0.0
843e-9 2.03072 0.0
844e-9 2.03039 0.0
845e-9 2.03008 0.0
846e-9 2.02978 0.0
847e-9 2.02947 0.0
848e-9 2.02928 0.0
849e-9 2.029 0.0
850e-9 2.02871 0.0
851e-9 2.02849 0.0
852e-9 2.02822 0.0
853e-9 2.02799 0.0
854e-9 2.02778 0.0
855e-9 2.0276 0.0
856e-9 2.02741 0.0
857e-9 2.02718 0.0
858e-9 2.02695 0.0
859e-9 2.02676 0.0
860e-9 2.02654 0.0
861e-9 2.02632 0.0
862e-9 2.02609 0.0
863e-9 2.02592 0.0
864e-9 2.02575 0.0
865e-9 2.02554 0.0
866e-9 2.02531 0.0
867e-9 2.02504 0.0
868e-9 2.02476 0.0
869e-9 2.0245 0.0
870e-9 2.02419 0.0
871e-9 2.02388 0.0
872e-9 2.02359 0.0
873e-9 2.02332 0.0
874e-9 2.02303 0.0
875e-9 2.02273 0.0
876e-9 2.0224 0.0
877e-9 2.02208 0.0
878e-9 2.02174 0.0
879e-9 2.0214 0.0
880e-9 2.02111 0.0
881e-9 2.02082 0.0
882e-9 2.02053 0.0
883e-9 2.02024 0.0
884e-9 2.01992 0.0
885e-9 2.0196 0.0
886e-9 2.01936 0.0
887e-9 2.01905 0.0
888e-9 2.0188 0.0
889e-9 2.01858 0.0
890e-9 2.0183 0.0
891e-9 2.01802 0.0
892e-9 2.01779 0.0
893e-9 2.01759 0.0
894e-9 2.01734 0.0
895e-9 2.01713 0.0
896e-9 2.01691 0.0
897e-9 2.01667 0.0
898e-9 2.01647 0.0
899e-9 2.01623 0.0
900e-9 2.01594 0.0
