lambda n k
610e-9 1.4508 0
611e-9 1.4508 0
612e-9 1.4508 0
613e-9 1.4508 0
614e-9 1.4508 0
615e-9 1.4508 0
616e-9 1.4508 0
617e-9 1.4508 0
618e-9 1.4508 0
619e-9 1.4508 0
620e-9 1.4508 0
621e-9 1.4508 0
622e-9 1.4508 0
623e-9 1.4507 0
624e-9 1.4507 0
625e-9 1.4506 0
626e-9 1.4506 0
627e-9 1.4505 0
628e-9 1.4505 0
629e-9 1.4505 0
630e-9 1.4504 0
631e-9 1.4504 0
632e-9 1.4503 0
633e-9 1.4503 0
634e-9 1.4503 0
635e-9 1.4503 0
636e-9 1.4503 0
637e-9 1.4503 0
638e-9 1.4503 0
639e-9 1.4503 0
640e-9 1.4503 0
641e-9 1.4503 0
642e-9 1.4503 0
643e-9 1.4503 0
644e-9 1.4503 0
645e-9 1.4502 0
646e-9 1.4502 0
647e-9 1.4502 0
648e-9 1.4502 0
649e-9 1.4501 0
650e-9 1.4501 0
651e-9 1.4501 0
652e-9 1.4501 0
653e-9 1.4501 0
654e-9 1.45 0
655e-9 1.45 0
656e-9 1.45 0
657e-9 1.45 0
658e-9 1.4499 0
659e-9 1.4499 0
660e-9 1.4499 0
661e-9 1.4499 0
662e-9 1.4499 0
663e-9 1.4499 0
664e-9 1.4499 0
665e-9 1.4499 0
666e-9 1.4499 0
667e-9 1.4498 0
668e-9 1.4498 0
669e-9 1.4498 0
670e-9 1.4498 0
671e-9 1.4498 0
672e-9 1.4498 0
673e-9 1.4497 0
674e-9 1.4497 0
675e-9 1.4496 0
676e-9 1.4496 0
677e-9 1.4496 0
678e-9 1.4495 0
679e-9 1.4495 0
680e-9 1.4495 0
681e-9 1.4495 0
682e-9 1.4495 0
683e-9 1.4495 0
684e-9 1.4495 0
685e-9 1.4495 0
686e-9 1.4495 0
687e-9 1.4495 0
688e-9 1.4495 0
689e-9 1.4495 0
690e-9 1.4495 0
691e-9 1.4494 0
692e-9 1.4494 0
693e-9 1.4494 0
694e-9 1.4494 0
695e-9 1.4493 0
696e-9 1.4493 0
697e-9 1.4493 0
698e-9 1.4492 0
699e-9 1.4492 0
700e-9 1.4492 0
701e-9 1.4492 0
702e-9 1.4492 0
703e-9 1.4491 0
704e-9 1.4491 0
705e-9 1.4491 0
706e-9 1.4491 0
707e-9 1.4491 0
708e-9 1.4491 0
709e-9 1.4491 0
710e-9 1.449 0
711e-9 1.449 0
712e-9 1.449 0
713e-9 1.449 0
714e-9 1.449 0
715e-9 1.4489 0
716e-9 1.4489 0
717e-9 1.4489 0
718e-9 1.4489 0
719e-9 1.4489 0
720e-9 1.4488 0
721e-9 1.4488 0
722e-9 1.4488 0
723e-9 1.4488 0
724e-9 1.4488 0
725e-9 1.4487 0
726e-9 1.4487 0
727e-9 1.4487 0
728e-9 1.4487 0
729e-9 1.4487 0
730e-9 1.4486 0
731e-9 1.4486 0
732e-9 1.4486 0
733e-9 1.4486 0
734e-9 1.4486 0
735e-9 1.4486 0
736e-9 1.4486 0
737e-9 1.4486 0
738e-9 1.4486 0
739e-9 1.4486 0
740e-9 1.4486 0
741e-9 1.4486 0
742e-9 1.4486 0
743e-9 1.4486 0
744e-9 1.4486 0
745e-9 1.4485 0
746e-9 1.4485 0
747e-9 1.4485 0
748e-9 1.4484 0
749e-9 1.4484 0
750e-9 1.4483 0
751e-9 1.4483 0
752e-9 1.4483 0
753e-9 1.4482 0
754e-9 1.4482 0
755e-9 1.4482 0
756e-9 1.4482 0
757e-9 1.4482 0
758e-9 1.4482 0
759e-9 1.4482 0
760e-9 1.4482 0
761e-9 1.4482 0
762e-9 1.4482 0
763e-9 1.4482 0
764e-9 1.4482 0
765e-9 1.4482 0
766e-9 1.4482 0
767e-9 1.4481 0
768e-9 1.4481 0
769e-9 1.4481 0
770e-9 1.448 0
771e-9 1.448 0
772e-9 1.448 0
773e-9 1.4479 0
774e-9 1.4479 0
775e-9 1.4479 0
776e-9 1.4478 0
777e-9 1.4478 0
778e-9 1.4478 0
779e-9 1.4478 0
780e-9 1.4478 0
781e-9 1.4478 0
782e-9 1.4478 0
783e-9 1.4478 0
784e-9 1.4478 0
785e-9 1.4478 0
786e-9 1.4477 0
787e-9 1.4477 0
788e-9 1.4477 0
789e-9 1.4477 0
790e-9 1.4477 0
791e-9 1.4477 0
792e-9 1.4477 0
793e-9 1.4476 0
794e-9 1.4476 0
795e-9 1.4476 0
796e-9 1.4476 0
797e-9 1.4475 0
798e-9 1.4475 0
799e-9 1.4475 0
800e-9 1.4475 0
801e-9 1.4474 0
802e-9 1.4474 0
803e-9 1.4474 0
804e-9 1.4474 0
805e-9 1.4474 0
806e-9 1.4474 0
807e-9 1.4474 0
808e-9 1.4474 0
809e-9 1.4473 0
810e-9 1.4473 0
811e-9 1.4473 0
812e-9 1.4473 0
813e-9 1.4473 0
814e-9 1.4473 0
