lambda n k
397.0e-9 1.667498 0.17405
398.0e-9 1.664603 0.172449
399.0e-9 1.661602 0.170958
400.0e-9 1.658506 0.169587
401.0e-9 1.655327 0.168348
402.0e-9 1.652082 0.167249
403.0e-9 1.648793 0.166297
404.0e-9 1.645481 0.165484
405.0e-9 1.64216 0.164803
406.0e-9 1.638839 0.164244
407.0e-9 1.635526 0.163801
408.0e-9 1.63223 0.163467
409.0e-9 1.628954 0.163234
410.0e-9 1.625705 0.163095
411.0e-9 1.622488 0.163045
412.0e-9 1.619304 0.163075
413.0e-9 1.616159 0.16318
414.0e-9 1.613055 0.163355
415.0e-9 1.609996 0.163591
416.0e-9 1.606986 0.163885
417.0e-9 1.604028 0.164226
418.0e-9 1.601126 0.164604
419.0e-9 1.598279 0.165008
420.0e-9 1.595486 0.165428
421.0e-9 1.592744 0.165855
422.0e-9 1.590048 0.166279
423.0e-9 1.587395 0.166691
424.0e-9 1.584778 0.167081
425.0e-9 1.582191 0.167443
426.0e-9 1.579626 0.167766
427.0e-9 1.577072 0.168045
428.0e-9 1.57452 0.16827
429.0e-9 1.571955 0.168436
430.0e-9 1.569362 0.168536
431.0e-9 1.566716 0.168567
432.0e-9 1.563995 0.168543
433.0e-9 1.561186 0.168476
434.0e-9 1.558279 0.16838
435.0e-9 1.555268 0.168268
436.0e-9 1.552148 0.168151
437.0e-9 1.548915 0.168043
438.0e-9 1.545566 0.167954
439.0e-9 1.5421 0.167896
440.0e-9 1.538516 0.16788
441.0e-9 1.534815 0.167916
442.0e-9 1.530998 0.168015
443.0e-9 1.527067 0.168188
444.0e-9 1.523024 0.168443
445.0e-9 1.518874 0.168792
446.0e-9 1.514619 0.169243
447.0e-9 1.510267 0.169805
448.0e-9 1.505823 0.170485
449.0e-9 1.501291 0.171289
450.0e-9 1.496678 0.172225
451.0e-9 1.491989 0.1733
452.0e-9 1.487231 0.174519
453.0e-9 1.48241 0.175891
454.0e-9 1.477532 0.17742
455.0e-9 1.472607 0.179113
456.0e-9 1.467642 0.180976
457.0e-9 1.462646 0.183016
458.0e-9 1.457628 0.185237
459.0e-9 1.452601 0.187646
460.0e-9 1.447575 0.190247
461.0e-9 1.442564 0.193045
462.0e-9 1.437585 0.196045
463.0e-9 1.432658 0.199248
464.0e-9 1.427805 0.202647
465.0e-9 1.423043 0.206229
466.0e-9 1.418383 0.209982
467.0e-9 1.413834 0.213894
468.0e-9 1.409403 0.217954
469.0e-9 1.405097 0.222149
470.0e-9 1.400922 0.22647
471.0e-9 1.39688 0.230903
472.0e-9 1.392976 0.23544
473.0e-9 1.389211 0.240068
474.0e-9 1.385586 0.244777
475.0e-9 1.382103 0.249556
476.0e-9 1.378761 0.254396
477.0e-9 1.375558 0.259286
478.0e-9 1.372493 0.264216
479.0e-9 1.369563 0.269177
480.0e-9 1.366764 0.27416
481.0e-9 1.364091 0.279157
482.0e-9 1.361538 0.284161
483.0e-9 1.3591 0.289167
484.0e-9 1.356773 0.29417
485.0e-9 1.354552 0.299166
486.0e-9 1.352431 0.30415
487.0e-9 1.350408 0.309116
488.0e-9 1.348475 0.314062
489.0e-9 1.346629 0.318983
490.0e-9 1.344863 0.323874
491.0e-9 1.343172 0.328733
492.0e-9 1.341549 0.333557
493.0e-9 1.339987 0.338342
494.0e-9 1.33848 0.343085
495.0e-9 1.33702 0.347785
496.0e-9 1.335598 0.352439
497.0e-9 1.334204 0.357045
498.0e-9 1.332829 0.361604
499.0e-9 1.33146 0.366114
500.0e-9 1.330081 0.370577
501.0e-9 1.32867 0.375002
502.0e-9 1.327212 0.379411
503.0e-9 1.325705 0.383826
504.0e-9 1.324148 0.388267
505.0e-9 1.322545 0.39275
506.0e-9 1.320904 0.397293
507.0e-9 1.319232 0.401911
508.0e-9 1.317544 0.406619
509.0e-9 1.315856 0.411429
510.0e-9 1.314186 0.416352
511.0e-9 1.312566 0.421392
512.0e-9 1.311026 0.426535
513.0e-9 1.30958 0.43176
514.0e-9 1.308235 0.437047
515.0e-9 1.306994 0.442378
516.0e-9 1.305857 0.447738
517.0e-9 1.30482 0.453111
518.0e-9 1.303878 0.458484
519.0e-9 1.303021 0.463844
520.0e-9 1.302239 0.46918
521.0e-9 1.301516 0.474483
522.0e-9 1.300831 0.479751
523.0e-9 1.300164 0.484995
524.0e-9 1.299509 0.490227
525.0e-9 1.298861 0.495457
526.0e-9 1.298217 0.500697
527.0e-9 1.297578 0.505953
528.0e-9 1.296945 0.511236
529.0e-9 1.29632 0.516551
530.0e-9 1.295707 0.521906
531.0e-9 1.295111 0.527308
532.0e-9 1.294537 0.532761
533.0e-9 1.293993 0.538268
534.0e-9 1.293489 0.54383
535.0e-9 1.293029 0.549444
536.0e-9 1.292617 0.555108
537.0e-9 1.292256 0.560822
538.0e-9 1.29195 0.566583
539.0e-9 1.291702 0.57239
540.0e-9 1.291514 0.578242
541.0e-9 1.291389 0.584137
542.0e-9 1.29133 0.590074
543.0e-9 1.29134 0.59605
544.0e-9 1.291421 0.602065
545.0e-9 1.291577 0.608115
546.0e-9 1.29181 0.614197
547.0e-9 1.292122 0.620306
548.0e-9 1.292514 0.626439
